RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS
926,828,15,15,8,4.0,57,208.505,1:31.560,11,+1 Lap
926,832,5,7,9,2.0,57,205.560,1:32.872,11,+1 Lap
926,815,10,14,10,1.0,57,207.601,1:31.959,11,+1 Lap
926,18,1,16,11,0.0,56,204.534,1:33.338,12,+2 Laps
926,8,6,5,12,0.0,40,208.811,1:31.426,36,Wheel
926,830,5,11,13,0.0,32,202.458,1:34.295,5,Engine
926,154,208,8,14,0.0,0,,,75,Power loss
926,813,208,9,15,0.0,0,,,3,Accident
926,826,9,12,16,0.0,0,,,54,Withdrew
926,825,1,17,17,0.0,0,,,54,Withdrew
926,822,3,0,18,0.0,0,,,54,Withdrew
927,20,6,2,1,25.0,56,193.501,1:43.648,1,Finished
927,1,131,1,2,18.0,56,193.501,1:43.125,1,Finished
927,3,131,3,3,15.0,56,195.516,1:42.062,1,Finished
927,8,6,11,4,12.0,56,191.644,1:44.124,1,Finished
927,822,3,8,5,10.0,56,191.710,1:44.088,1,Finished
927,13,3,7,6,8.0,56,191.891,1:43.990,1,Finished
927,830,5,6,7,6.0,56,190.810,1:44.579,1,Finished
927,832,5,15,8,4.0,55,189.132,1:45.507,11,+1 Lap
927,826,9,5,9,2.0,55,190.929,1:44.514,11,+1 Lap
927,817,9,4,10,1.0,55,189.482,1:45.312,11,+1 Lap
927,154,208,10,11,0.0,55,190.386,1:44.812,11,+1 Lap
927,831,15,16,12,0.0,55,192.054,1:43.902,11,+1 Lap
927,815,10,14,13,0.0,55,189.423,1:45.345,11,+1 Lap
927,807,10,13,14,0.0,55,190.368,1:44.822,11,+1 Lap
927,833,209,19,15,0.0,53,183.004,1:49.040,13,+3 Laps
927,813,208,12,16,0.0,47,189.919,1:45.070,31,Retired
927,18,1,17,17,0.0,41,188.153,1:46.056,101,Turbo
927,4,1,18,18,0.0,21,183.983,1:48.460,132,ERS
927,828,15,9,19,0.0,3,183.475,1:48.760,20,Spun off
927,829,209,0,20,0.0,0,,,69,Fuel system
928,1,131,1,1,25.0,56,191.996,1:42.208,1,Finished
928,3,131,2,2,18.0,56,191.328,1:42.565,1,Finished
928,20,6,3,3,15.0,56,190.487,1:43.018,1,Finished
928,8,6,6,4,12.0,56,190.472,1:43.026,1,Finished
928,13,3,4,5,10.0,56,191.013,1:42.734,1,Finished
928,822,3,5,6,8.0,56,190.426,1:43.051,1,Finished
928,154,208,8,7,6.0,56,190.272,1:43.134,1,Finished
928,831,15,9,8,4.0,56,189.248,1:43.692,1,Finished
928,817,9,7,9,2.0,56,190.068,1:43.245,1,Finished
928,828,15,10,10,1.0,55,188.319,1:44.204,11,+1 Lap
928,815,10,15,11,0.0,55,189.578,1:43.512,11,+1 Lap
928,4,1,18,12,0.0,55,189.183,1:43.728,11,+1 Lap
928,832,5,14,13,0.0,55,191.166,1:42.652,11,+1 Lap
928,18,1,17,14,0.0,55,186.907,1:44.991,11,+1 Lap
928,829,209,19,15,0.0,54,186.157,1:45.414,12,+2 Laps
928,833,209,20,16,0.0,54,185.192,1:45.963,12,+2 Laps
928,830,5,13,17,0.0,52,188.906,1:43.880,7,Transmission
928,813,208,11,18,0.0,49,189.259,1:43.686,23,Brakes
928,826,9,12,19,0.0,15,184.621,1:46.291,131,Power Unit
928,807,10,16,20,0.0,9,185.401,1:45.844,6,Gearbox
929,1,131,1,1,25.0,57,199.098,1:37.857,1,Finished
929,8,6,4,2,18.0,57,202.294,1:36.311,1,Finished
929,3,131,3,3,15.0,57,200.184,1:37.326,1,Finished
929,822,3,5,4,12.0,57,198.615,1:38.095,1,Finished
929,20,6,2,5,10.0,57,201.639,1:36.624,1,Finished
929,817,9,7,6,8.0,57,196.903,1:38.948,1,Finished
929,154,208,10,7,6.0,57,196.480,1:39.161,1,Finished
929,815,10,11,8,4.0,56,198.124,1:38.338,11,+1 Lap
929,826,9,17,9,2.0,56,197.348,1:38.725,11,+1 Lap
929,13,3,6,10,1.0,56,196.613,1:39.094,11,+1 Lap
929,4,1,14,11,0.0,56,196.815,1:38.992,11,+1 Lap
929,831,15,12,12,0.0,56,198.370,1:38.216,11,+1 Lap
929,807,10,8,13,0.0,56,197.492,1:38.653,11,+1 Lap
929,828,15,13,14,0.0,56,197.955,1:38.422,11,+1 Lap
929,813,208,16,15,0.0,56,199.490,1:37.665,11,+1 Lap
929,829,209,18,16,0.0,55,191.464,1:41.759,12,+2 Laps
929,833,209,19,17,0.0,54,190.949,1:42.033,13,+3 Laps
929,830,5,15,18,0.0,34,195.600,1:39.607,10,Electrical
929,832,5,9,19,0.0,29,193.571,1:40.651,5,Engine
929,18,1,20,20,0.0,0,,,132,ERS
930,3,131,1,1,25.0,66,188.061,1:29.109,1,Finished
930,1,131,2,2,18.0,66,189.849,1:28.270,1,Finished
930,20,6,3,3,15.0,66,184.687,1:30.737,1,Finished
930,822,3,4,4,12.0,66,184.740,1:30.711,1,Finished
930,8,6,7,5,10.0,66,186.342,1:29.931,1,Finished
930,13,3,9,6,8.0,66,185.429,1:30.374,1,Finished
930,817,9,10,7,6.0,65,183.903,1:31.124,11,+1 Lap
930,154,208,11,8,4.0,65,182.261,1:31.945,11,+1 Lap
930,832,5,5,9,2.0,65,183.838,1:31.156,11,+1 Lap
930,826,9,8,10,1.0,65,182.376,1:31.887,11,+1 Lap
930,830,5,6,11,0.0,65,182.358,1:31.896,11,+1 Lap
930,831,15,15,12,0.0,65,182.294,1:31.928,11,+1 Lap
930,815,10,18,13,0.0,65,182.286,1:31.932,11,+1 Lap
930,828,15,16,14,0.0,65,181.713,1:32.222,11,+1 Lap
930,807,10,17,15,0.0,65,184.380,1:30.888,11,+1 Lap
930,18,1,14,16,0.0,65,183.826,1:31.162,11,+1 Lap
930,829,209,19,17,0.0,63,178.933,1:33.655,13,+3 Laps
930,833,209,20,18,0.0,62,177.877,1:34.211,14,+4 Laps
930,813,208,12,19,0.0,45,180.364,1:32.912,3,Accident
930,4,1,13,20,0.0,26,179.446,1:33.387,23,Brakes
931,3,131,2,1,25.0,78,152.841,1:18.599,1,Finished
931,20,6,3,2,18.0,78,152.347,1:18.854,1,Finished
931,1,131,1,3,15.0,78,152.692,1:18.676,1,Finished
931,826,9,5,4,12.0,78,151.815,1:19.130,1,Finished
931,817,9,4,5,10.0,78,153.891,1:18.063,1,Finished
931,8,6,6,6,8.0,78,150.822,1:19.651,1,Finished
931,815,10,7,7,6.0,78,150.811,1:19.657,1,Finished
931,18,1,10,8,4.0,78,151.128,1:19.490,1,Finished
931,831,15,14,9,2.0,78,150.133,1:20.017,1,Finished
931,832,5,0,10,1.0,78,150.511,1:19.816,1,Finished
931,807,10,11,11,0.0,78,150.313,1:19.921,1,Finished
931,154,208,15,12,0.0,78,149.263,1:20.483,1,Finished
931,828,15,17,13,0.0,78,151.519,1:19.285,1,Finished
931,822,3,16,14,0.0,78,152.173,1:18.944,1,Finished
931,13,3,12,15,0.0,77,150.609,1:19.764,11,+1 Lap
931,833,209,19,16,0.0,76,147.013,1:21.715,12,+2 Laps
931,829,209,18,17,0.0,76,145.274,1:22.693,12,+2 Laps
931,830,5,9,18,0.0,62,152.310,1:18.873,3,Accident
931,4,1,13,19,0.0,41,149.308,1:20.459,6,Gearbox
931,813,208,8,20,0.0,5,146.019,1:22.271,23,Brakes
932,1,131,1,1,25.0,70,202.648,1:17.472,1,Finished
932,3,131,2,2,18.0,70,202.218,1:17.637,1,Finished
932,822,3,4,3,15.0,70,201.478,1:17.922,1,Finished
932,8,6,3,4,12.0,70,203.925,1:16.987,1,Finished
932,20,6,18,5,10.0,70,203.613,1:17.105,1,Finished
932,13,3,15,6,8.0,70,202.437,1:17.553,1,Finished
932,813,208,6,7,6.0,70,200.288,1:18.385,1,Finished
932,807,10,7,8,4.0,69,200.664,1:18.238,11,+1 Lap
932,826,9,8,9,2.0,69,201.153,1:18.048,11,+1 Lap
932,154,208,5,10,1.0,69,201.356,1:17.969,11,+1 Lap
932,815,10,10,11,0.0,69,199.008,1:18.889,11,+1 Lap
932,832,5,11,12,0.0,69,199.205,1:18.811,11,+1 Lap
932,817,9,9,13,0.0,69,198.578,1:19.060,11,+1 Lap
932,828,15,12,14,0.0,69,199.006,1:18.890,11,+1 Lap
932,830,5,19,15,0.0,69,199.699,1:18.616,11,+1 Lap
932,831,15,14,16,0.0,68,198.507,1:19.088,12,+2 Laps
932,829,209,17,17,0.0,66,194.525,1:20.707,14,+4 Laps
932,833,209,16,18,0.0,57,194.292,1:20.804,31,Retired
932,18,1,20,19,0.0,54,199.092,1:18.856,31,Retired
932,4,1,13,20,0.0,44,197.280,1:19.580,5,Engine
933,3,131,2,1,25.0,71,218.622,1:11.235,1,Finished
933,1,131,1,2,18.0,71,217.888,1:11.475,1,Finished
933,13,3,4,3,15.0,71,217.468,1:11.613,1,Finished
933,20,6,3,4,12.0,71,217.815,1:11.499,1,Finished
933,822,3,6,5,10.0,71,215.557,1:12.248,1,Finished
933,807,10,5,6,8.0,71,214.686,1:12.541,1,Finished
933,813,208,10,7,6.0,70,216.947,1:11.785,11,+1 Lap
933,830,5,7,8,4.0,70,215.256,1:12.349,11,+1 Lap
933,815,10,13,9,2.0,70,215.173,1:12.377,11,+1 Lap
933,817,9,18,10,1.0,70,217.238,1:11.689,11,+1 Lap
933,831,15,8,11,0.0,70,213.190,1:13.050,11,+1 Lap
933,826,9,15,12,0.0,70,215.354,1:12.316,11,+1 Lap
933,828,15,11,13,0.0,69,214.760,1:12.516,12,+2 Laps
933,833,209,16,14,0.0,68,207.817,1:14.939,13,+3 Laps
933,154,208,9,15,0.0,35,213.685,1:12.881,6,Gearbox
933,832,5,12,16,0.0,35,212.655,1:13.234,75,Power loss
933,18,1,20,17,0.0,8,138.792,1:52.208,31,Retired
933,829,209,17,18,0.0,1,,,44,Oil leak
933,8,6,14,19,0.0,0,,,4,Collision
933,4,1,19,20,0.0,0,,,4,Collision
934,1,131,1,1,25.0,52,218.425,1:37.093,1,Finished
934,3,131,2,2,18.0,52,217.730,1:37.403,1,Finished
934,20,6,6,3,15.0,52,217.053,1:37.707,1,Finished
934,13,3,3,4,12.0,52,217.589,1:37.466,1,Finished
934,822,3,4,5,10.0,52,217.484,1:37.513,1,Finished
934,826,9,7,6,8.0,52,216.603,1:37.910,1,Finished
934,807,10,9,7,6.0,52,215.752,1:38.296,1,Finished
934,8,6,5,8,4.0,51,217.529,1:37.493,11,+1 Lap
934,815,10,11,9,2.0,51,215.379,1:38.466,11,+1 Lap
934,4,1,17,10,1.0,51,214.471,1:38.883,11,+1 Lap
934,828,15,15,11,0.0,51,216.115,1:38.131,11,+1 Lap
934,833,209,20,12,0.0,49,207.259,1:42.324,13,+3 Laps
934,829,209,19,13,0.0,49,208.082,1:41.919,13,+3 Laps
934,832,5,8,14,0.0,31,214.875,1:38.697,10,Electrical
934,817,9,10,15,0.0,21,212.203,1:39.940,10,Electrical
934,830,5,13,16,0.0,3,150.647,2:20.776,20,Spun off
934,154,208,12,17,0.0,0,,,4,Collision
934,813,208,14,18,0.0,0,,,4,Collision
934,18,1,18,19,0.0,0,,,4,Collision
934,831,15,16,20,0.0,0,,,6,Gearbox
936,20,6,3,1,25.0,69,181.759,1:26.772,1,Finished
936,826,9,7,2,18.0,69,182.290,1:26.519,1,Finished
936,817,9,4,3,15.0,69,185.939,1:24.821,1,Finished
936,830,5,9,4,12.0,69,179.938,1:27.650,1,Finished
936,4,1,15,5,10.0,69,180.637,1:27.311,1,Finished
936,1,131,1,6,8.0,69,183.974,1:25.727,1,Finished
936,154,208,10,7,6.0,69,179.059,1:28.080,1,Finished
936,3,131,2,8,4.0,69,185.223,1:25.149,1,Finished
936,18,1,16,9,2.0,69,178.139,1:28.535,1,Finished
936,828,15,17,10,1.0,69,179.214,1:28.004,1,Finished
936,831,15,18,11,0.0,69,178.678,1:28.268,1,Finished
936,13,3,8,12,0.0,69,181.566,1:26.864,1,Finished
936,822,3,6,13,0.0,69,181.161,1:27.058,1,Finished
936,813,208,14,14,0.0,69,181.012,1:27.130,1,Finished
936,833,209,19,15,0.0,67,175.497,1:29.868,12,+2 Laps
936,829,209,20,16,0.0,65,176.134,1:29.543,14,+4 Laps
936,832,5,12,17,0.0,60,177.986,1:28.611,10,Electrical
936,8,6,5,18,0.0,55,181.378,1:26.954,131,Power Unit
936,815,10,13,19,0.0,53,178.212,1:28.499,22,Suspension
936,807,10,11,20,0.0,41,179.072,1:28.074,33,Front wing
937,1,131,1,1,25.0,43,224.120,1:52.504,1,Finished
937,3,131,2,2,18.0,43,224.295,1:52.416,1,Finished
937,154,208,9,3,15.0,43,219.677,1:54.779,1,Finished
937,826,9,12,4,12.0,43,223.073,1:53.032,1,Finished
937,815,10,4,5,10.0,43,219.645,1:54.796,1,Finished
937,13,3,6,6,8.0,43,220.998,1:54.093,1,Finished
937,8,6,16,7,6.0,43,220.180,1:54.517,1,Finished
937,830,5,18,8,4.0,43,222.592,1:53.276,1,Finished
937,822,3,3,9,2.0,43,219.932,1:54.646,131,Power Unit
937,828,15,13,10,1.0,43,221.136,1:54.022,1,Finished
937,831,15,14,11,0.0,43,221.196,1:53.991,1,Finished
937,20,6,8,12,0.0,42,218.654,1:55.316,27,Tyre
937,4,1,20,13,0.0,42,221.778,1:53.692,11,+1 Lap
937,18,1,19,14,0.0,42,218.244,1:55.533,11,+1 Lap
937,833,209,17,15,0.0,42,213.366,1:58.174,11,+1 Lap
937,829,209,15,16,0.0,42,213.410,1:58.150,11,+1 Lap
937,832,5,10,17,0.0,32,219.867,1:54.680,131,Power Unit
937,817,9,5,18,0.0,19,216.873,1:56.263,131,Power Unit
937,813,208,7,19,0.0,2,,,5,Engine
937,807,10,11,20,0.0,0,,,75,Power loss
938,1,131,1,1,25.0,53,240.617,1:26.672,1,Finished
938,20,6,3,2,18.0,53,238.678,1:27.376,1,Finished
938,13,3,5,3,15.0,53,237.326,1:27.874,1,Finished
938,822,3,6,4,12.0,53,238.272,1:27.525,1,Finished
938,8,6,2,5,10.0,53,238.111,1:27.584,1,Finished
938,815,10,7,6,8.0,53,236.609,1:28.140,1,Finished
938,807,10,9,7,6.0,52,234.552,1:28.913,11,+1 Lap
938,817,9,19,8,4.0,52,236.811,1:28.065,11,+1 Lap
938,828,15,12,9,2.0,52,235.604,1:28.516,11,+1 Lap
938,826,9,18,10,1.0,52,236.365,1:28.231,11,+1 Lap
938,832,5,17,11,0.0,52,238.313,1:27.510,11,+1 Lap
938,830,5,20,12,0.0,52,238.640,1:27.390,11,+1 Lap
938,831,15,17,13,0.0,52,235.240,1:28.653,11,+1 Lap
938,18,1,15,14,0.0,52,232.324,1:29.766,11,+1 Lap
938,829,209,13,15,0.0,51,228.927,1:31.098,12,+2 Laps
938,833,209,14,16,0.0,51,228.393,1:31.311,12,+2 Laps
938,3,131,4,17,0.0,50,239.525,1:27.067,13,+3 Laps
938,4,1,16,18,0.0,47,233.575,1:29.285,16,+6 Laps
938,154,208,8,19,0.0,1,,,130,Collision damage
938,813,208,10,20,0.0,1,,,130,Collision damage
939,20,6,1,1,25.0,61,165.659,1:50.069,1,Finished
939,817,9,2,2,18.0,61,165.701,1:50.041,1,Finished
939,8,6,3,3,15.0,61,165.251,1:50.341,1,Finished
939,3,131,6,4,12.0,61,164.368,1:50.934,1,Finished
939,822,3,7,5,10.0,61,163.765,1:51.342,1,Finished
939,826,9,4,6,8.0,61,164.109,1:51.109,1,Finished
939,815,10,13,7,6.0,61,162.847,1:51.970,1,Finished
939,830,5,8,8,4.0,61,165.315,1:50.298,1,Finished
939,832,5,14,9,2.0,61,165.161,1:50.401,1,Finished
939,831,15,16,10,1.0,61,161.984,1:52.566,1,Finished
939,828,15,17,11,0.0,61,163.395,1:51.594,1,Finished
939,813,208,18,12,0.0,61,165.500,1:50.175,1,Finished
939,154,208,10,13,0.0,59,162.292,1:52.353,27,Tyre
939,834,209,20,14,0.0,59,158.127,1:55.312,12,+2 Laps
939,829,209,19,15,0.0,59,157.338,1:55.890,12,+2 Laps
939,18,1,15,16,0.0,52,164.023,1:51.167,6,Gearbox
939,4,1,12,17,0.0,33,160.900,1:53.325,6,Gearbox
939,1,131,5,18,0.0,32,162.072,1:52.505,37,Throttle
939,13,3,9,19,0.0,30,160.417,1:53.666,6,Gearbox
939,807,10,11,20,0.0,12,160.132,1:53.868,4,Collision
940,1,131,2,1,25.0,53,217.434,1:36.145,1,Finished
940,3,131,1,2,18.0,53,215.191,1:37.147,1,Finished
940,20,6,4,3,15.0,53,213.523,1:37.906,1,Finished
940,8,6,6,4,12.0,53,213.242,1:38.035,1,Finished
940,822,3,3,5,10.0,53,212.795,1:38.241,1,Finished
940,807,10,13,6,8.0,53,212.600,1:38.331,1,Finished
940,154,208,8,7,6.0,53,212.955,1:38.167,1,Finished
940,813,208,11,8,4.0,53,213.022,1:38.136,1,Finished
940,830,5,17,9,2.0,53,212.803,1:38.237,1,Finished
940,832,5,10,10,1.0,52,211.835,1:38.686,11,+1 Lap
940,4,1,12,11,0.0,52,209.862,1:39.614,11,+1 Lap
940,815,10,9,12,0.0,52,212.039,1:38.591,11,+1 Lap
940,826,9,20,13,0.0,52,212.524,1:38.366,11,+1 Lap
940,828,15,15,14,0.0,52,210.434,1:39.343,11,+1 Lap
940,817,9,7,15,0.0,52,211.381,1:38.898,11,+1 Lap
940,18,1,14,16,0.0,52,208.799,1:40.121,11,+1 Lap
940,13,3,5,17,0.0,51,212.031,1:38.595,12,+2 Laps
940,834,209,19,18,0.0,51,206.029,1:41.467,12,+2 Laps
940,829,209,18,19,0.0,50,206.060,1:41.452,13,+3 Laps
940,831,15,16,20,0.0,49,208.868,1:40.088,31,Retired
941,1,131,2,1,25.0,53,209.328,1:40.573,1,Finished
941,20,6,4,2,18.0,53,210.378,1:40.071,1,Finished
941,815,10,7,3,15.0,53,206.862,1:41.772,1,Finished
941,13,3,15,4,12.0,53,208.689,1:40.881,1,Finished
941,826,9,11,5,10.0,53,,,1,Finished
941,831,15,12,6,8.0,53,207.678,1:41.372,1,Finished
941,813,208,14,7,6.0,53,207.402,1:41.507,1,Finished
941,8,6,5,8,4.0,53,209.910,1:40.294,1,Finished
941,18,1,13,9,2.0,53,204.261,1:43.068,1,Finished
941,830,5,9,10,1.0,53,203.871,1:43.265,1,Finished
941,4,1,19,11,0.0,53,205.115,1:42.639,1,Finished
941,822,3,3,12,0.0,52,208.167,1:41.134,4,Collision
941,833,209,18,13,0.0,52,200.409,1:45.049,11,+1 Lap
941,829,209,17,14,0.0,51,200.644,1:44.926,12,+2 Laps
941,817,9,10,15,0.0,47,206.626,1:41.888,22,Suspension
941,832,5,20,16,0.0,45,205.879,1:42.258,23,Brakes
941,154,208,8,17,0.0,11,199.996,1:45.266,3,Accident
941,3,131,1,18,0.0,7,204.132,1:43.133,37,Throttle
941,807,10,6,19,0.0,0,,,4,Collision
941,828,15,17,20,0.0,0,,,4,Collision
942,1,131,2,1,25.0,56,197.014,1:40.738,1,Finished
942,3,131,1,2,18.0,56,197.154,1:40.666,1,Finished
942,20,6,13,3,15.0,56,195.863,1:41.330,1,Finished
942,830,5,8,4,12.0,56,192.366,1:43.172,1,Finished
942,815,10,5,5,10.0,56,192.668,1:43.010,1,Finished
942,18,1,11,6,8.0,56,192.638,1:43.026,1,Finished
942,832,5,20,7,6.0,56,193.325,1:42.660,1,Finished
942,813,208,12,8,4.0,56,192.970,1:42.849,1,Finished
942,831,15,15,9,2.0,56,190.090,1:44.407,1,Finished
942,817,9,3,10,1.0,56,194.614,1:41.980,1,Finished
942,4,1,9,11,0.0,56,190.243,1:44.323,1,Finished
942,834,209,17,12,0.0,56,183.472,1:48.173,1,Finished
942,826,9,4,13,0.0,41,191.335,1:43.728,3,Accident
942,807,10,6,14,0.0,35,188.846,1:45.095,3,Accident
942,828,15,14,15,0.0,25,184.825,1:47.381,31,Retired
942,8,6,18,16,0.0,25,186.905,1:46.186,135,Brake duct
942,13,3,7,17,0.0,23,183.374,1:48.231,31,Retired
942,154,208,10,18,0.0,10,165.926,1:59.612,31,Retired
942,822,3,16,19,0.0,5,130.623,2:31.939,31,Retired
942,829,209,19,20,0.0,1,,,31,Retired
943,3,131,1,1,25.0,71,192.426,1:20.521,1,Finished
943,1,131,2,2,18.0,71,191.945,1:20.723,1,Finished
943,822,3,6,3,15.0,71,189.917,1:21.585,1,Finished
943,826,9,4,4,12.0,71,190.001,1:21.549,1,Finished
943,817,9,5,5,10.0,71,189.824,1:21.625,1,Finished
943,13,3,7,6,8.0,71,188.935,1:22.009,1,Finished
943,807,10,10,7,6.0,71,188.059,1:22.391,1,Finished
943,815,10,9,8,4.0,71,187.227,1:22.757,1,Finished
943,830,5,8,9,2.0,71,187.576,1:22.603,1,Finished
943,154,208,12,10,1.0,71,186.920,1:22.893,1,Finished
943,813,208,13,11,0.0,71,186.762,1:22.963,1,Finished
943,828,15,14,12,0.0,71,187.320,1:22.716,1,Finished
943,832,5,11,13,0.0,71,188.560,1:22.172,1,Finished
943,18,1,20,14,0.0,71,186.666,1:23.006,1,Finished
943,834,209,16,15,0.0,69,182.276,1:25.005,12,+2 Laps
943,829,209,17,16,0.0,69,181.136,1:25.540,12,+2 Laps
943,831,15,15,17,0.0,57,185.895,1:23.350,23,Brakes
943,20,6,3,18,0.0,50,189.309,1:21.847,3,Accident
943,8,6,19,19,0.0,21,184.338,1:24.054,4,Collision
943,4,1,18,20,0.0,1,,,31,Retired
944,3,131,1,1,25.0,71,206.950,1:14.957,1,Finished
944,1,131,2,2,18.0,71,207.296,1:14.832,1,Finished
944,20,6,3,3,15.0,71,206.705,1:15.046,1,Finished
944,8,6,4,4,12.0,71,205.691,1:15.416,1,Finished
944,822,3,7,5,10.0,70,204.005,1:16.039,11,+1 Lap
944,807,10,5,6,8.0,70,202.052,1:16.774,11,+1 Lap
944,826,9,6,7,6.0,70,202.776,1:16.500,11,+1 Lap
944,154,208,14,8,4.0,70,204.813,1:15.739,11,+1 Lap
944,830,5,9,9,2.0,70,204.185,1:15.972,11,+1 Lap
944,813,208,15,10,1.0,70,203.164,1:16.354,11,+1 Lap
944,817,9,19,11,0.0,70,203.273,1:16.313,11,+1 Lap
944,815,10,11,12,0.0,70,204.191,1:15.970,11,+1 Lap
944,831,15,13,13,0.0,70,202.000,1:16.794,11,+1 Lap
944,18,1,16,14,0.0,70,203.252,1:16.321,11,+1 Lap
944,4,1,20,15,0.0,70,202.726,1:16.519,11,+1 Lap
944,828,15,12,16,0.0,69,204.678,1:15.789,12,+2 Laps
944,829,209,18,17,0.0,67,196.116,1:19.098,14,+4 Laps
944,834,209,17,18,0.0,67,197.316,1:18.617,14,+4 Laps
944,832,5,10,19,0.0,0,,,31,Retired
944,13,3,8,20,0.0,70,204.803,1:15.743,96,Excluded
945,3,131,1,1,25.0,55,189.779,1:45.356,1,Finished
945,1,131,2,2,18.0,55,191.302,1:44.517,1,Finished
945,8,6,3,3,15.0,55,190.528,1:44.942,1,Finished
945,20,6,15,4,12.0,55,191.242,1:44.550,1,Finished
945,815,10,4,5,10.0,55,188.818,1:45.892,1,Finished
945,817,9,5,6,8.0,55,188.085,1:46.305,1,Finished
945,807,10,7,7,6.0,55,186.751,1:47.064,1,Finished
945,13,3,8,8,4.0,55,186.891,1:46.984,1,Finished
945,154,208,18,9,2.0,55,188.877,1:45.859,1,Finished
945,826,9,9,10,1.0,55,187.069,1:46.882,1,Finished
945,832,5,10,11,0.0,55,186.867,1:46.998,1,Finished
945,18,1,12,12,0.0,54,185.978,1:47.509,11,+1 Lap
945,822,3,6,13,0.0,54,187.804,1:46.464,11,+1 Lap
945,828,15,17,14,0.0,54,187.710,1:46.517,11,+1 Lap
945,831,15,14,15,0.0,54,187.874,1:46.424,11,+1 Lap
945,830,5,11,16,0.0,54,189.079,1:45.746,11,+1 Lap
945,4,1,16,17,0.0,53,190.793,1:44.796,12,+2 Laps
945,829,209,19,18,0.0,53,182.414,1:49.610,12,+2 Laps
945,833,209,20,19,0.0,52,179.784,1:51.213,13,+3 Laps
945,813,208,13,20,0.0,0,,,4,Collision
948,3,131,2,1,25.0,57,210.815,1:30.557,1,Finished
948,1,131,1,2,18.0,57,210.608,1:30.646,1,Finished
948,20,6,3,3,15.0,57,212.235,1:29.951,1,Finished
948,817,9,8,4,12.0,57,214.510,1:28.997,1,Finished
948,13,3,6,5,10.0,57,206.861,1:32.288,1,Finished
948,154,210,19,6,8.0,57,205.582,1:32.862,1,Finished
948,807,10,10,7,6.0,57,205.646,1:32.833,1,Finished
948,822,3,16,8,4.0,57,205.886,1:32.725,1,Finished
948,832,5,7,9,2.0,57,208.253,1:31.671,1,Finished
948,830,5,5,10,1.0,57,208.606,1:31.516,1,Finished
948,835,4,13,11,0.0,57,205.376,1:32.955,1,Finished
948,825,4,14,12,0.0,57,206.494,1:32.452,1,Finished
948,815,10,9,13,0.0,57,205.764,1:32.780,1,Finished
948,18,1,12,14,0.0,56,208.223,1:31.684,11,+1 Lap
948,831,15,17,15,0.0,56,205.917,1:32.711,11,+1 Lap
948,836,209,21,16,0.0,56,206.001,1:32.673,11,+1 Lap
948,828,15,15,17,0.0,38,203.327,1:33.892,5,Engine
948,8,6,4,18,0.0,21,210.480,1:30.701,5,Engine
948,837,209,22,19,0.0,17,203.424,1:33.847,26,Mechanical
948,821,210,20,20,0.0,16,205.281,1:32.998,4,Collision
948,4,1,11,21,0.0,16,206.268,1:32.553,4,Collision
948,826,9,18,22,0.0,0,,,31,Retired
949,3,131,2,1,25.0,57,206.210,1:34.482,1,Finished
949,8,6,4,2,18.0,57,204.745,1:35.158,1,Finished
949,1,131,1,3,15.0,57,205.785,1:34.677,1,Finished
949,817,9,5,4,12.0,57,202.814,1:36.064,1,Finished
949,154,210,9,5,10.0,57,202.749,1:36.095,1,Finished
949,830,5,10,6,8.0,57,204.004,1:35.504,1,Finished
949,826,9,15,7,6.0,56,203.633,1:35.678,11,+1 Lap
949,13,3,7,8,4.0,56,199.704,1:37.560,11,+1 Lap
949,822,3,6,9,2.0,56,200.698,1:37.077,11,+1 Lap
949,838,1,12,10,1.0,56,202.694,1:36.121,11,+1 Lap
949,825,4,22,11,0.0,56,201.418,1:36.730,11,+1 Lap
949,828,15,17,12,0.0,56,198.802,1:38.003,11,+1 Lap
949,836,209,16,13,0.0,56,204.123,1:35.448,11,+1 Lap
949,831,15,21,14,0.0,56,204.312,1:35.360,11,+1 Lap
949,807,10,8,15,0.0,56,204.681,1:35.188,11,+1 Lap
949,815,10,18,16,0.0,56,202.808,1:36.067,11,+1 Lap
949,837,209,20,17,0.0,56,201.512,1:36.685,11,+1 Lap
949,832,5,11,18,0.0,29,197.983,1:38.408,31,Retired
949,821,210,13,19,0.0,9,196.124,1:39.341,31,Retired
949,18,1,14,20,0.0,6,195.954,1:39.427,131,Power Unit
949,20,6,3,21,0.0,0,,,5,Engine
949,835,4,19,22,0.0,0,,,9,Hydraulics
950,3,131,1,1,25.0,56,195.419,1:40.418,1,Finished
950,20,6,4,2,18.0,56,195.046,1:40.610,1,Finished
950,826,9,6,3,15.0,56,193.248,1:41.546,1,Finished
950,817,9,2,4,12.0,56,194.264,1:41.015,1,Finished
950,8,6,3,5,10.0,56,195.079,1:40.593,1,Finished
950,13,3,10,6,8.0,56,192.737,1:41.815,1,Finished
950,1,131,22,7,6.0,56,194.945,1:40.662,1,Finished
950,830,5,9,8,4.0,56,195.456,1:40.399,1,Finished
950,832,5,8,9,2.0,56,193.364,1:41.485,1,Finished
950,822,3,5,10,1.0,56,193.225,1:41.558,1,Finished
950,815,10,7,11,0.0,56,192.679,1:41.846,1,Finished
