RACEID,DRIVERID,POSITION,LAPS,LAP,TIME,FASTESTLAP,FASTESTLAPTIME
1135,846,1,72,26,1:15.873,72,1:13.817
1135,846,1,72,27,1:15.744,72,1:13.817
1135,846,1,72,28,1:19.241,72,1:13.817
1135,846,1,72,29,1:35.150,72,1:13.817
1135,846,1,72,30,1:14.571,72,1:13.817
1135,846,1,72,31,1:14.391,72,1:13.817
1135,846,1,72,32,1:14.476,72,1:13.817
1135,846,1,72,33,1:14.489,72,1:13.817
1135,846,1,72,34,1:14.491,72,1:13.817
1135,846,1,72,35,1:14.474,72,1:13.817
1135,846,1,72,36,1:14.312,72,1:13.817
1135,846,1,72,37,1:14.724,72,1:13.817
1135,846,1,72,38,1:14.557,72,1:13.817
1135,846,1,72,39,1:14.707,72,1:13.817
1135,846,1,72,40,1:14.639,72,1:13.817
1135,846,1,72,41,1:15.010,72,1:13.817
1135,846,1,72,42,1:15.205,72,1:13.817
1135,846,1,72,43,1:14.791,72,1:13.817
1135,846,1,72,44,1:14.577,72,1:13.817
1135,846,1,72,45,1:14.831,72,1:13.817
1135,846,1,72,46,1:14.603,72,1:13.817
1135,846,1,72,47,1:14.892,72,1:13.817
1135,846,1,72,48,1:14.776,72,1:13.817
1135,846,1,72,49,1:14.911,72,1:13.817
1135,846,1,72,50,1:14.575,72,1:13.817
1135,846,1,72,51,1:14.832,72,1:13.817
1135,846,1,72,52,1:14.687,72,1:13.817
1135,846,1,72,53,1:14.738,72,1:13.817
1135,846,1,72,54,1:14.468,72,1:13.817
1135,846,1,72,55,1:14.599,72,1:13.817
1135,846,1,72,56,1:14.816,72,1:13.817
1135,846,1,72,57,1:14.867,72,1:13.817
1135,846,1,72,58,1:15.098,72,1:13.817
1135,846,1,72,59,1:14.979,72,1:13.817
1135,846,1,72,60,1:14.518,72,1:13.817
1135,846,1,72,61,1:15.046,72,1:13.817
1135,846,1,72,62,1:15.008,72,1:13.817
1135,846,1,72,63,1:14.310,72,1:13.817
1135,846,1,72,64,1:14.858,72,1:13.817
1135,846,1,72,65,1:14.786,72,1:13.817
1135,846,1,72,66,1:14.624,72,1:13.817
1135,846,1,72,67,1:14.688,72,1:13.817
1135,846,1,72,68,1:14.660,72,1:13.817
1135,846,1,72,69,1:14.657,72,1:13.817
1135,846,1,72,70,1:14.871,72,1:13.817
1135,846,1,72,71,1:15.007,72,1:13.817
1135,846,1,72,72,1:13.817,72,1:13.817
1135,830,2,72,1,1:19.915,30,1:14.752
1135,830,2,72,2,1:16.106,30,1:14.752
1135,830,2,72,3,1:16.131,30,1:14.752
1135,830,2,72,4,1:16.432,30,1:14.752
1135,830,2,72,5,1:16.181,30,1:14.752
1135,830,2,72,6,1:16.155,30,1:14.752
1135,830,2,72,7,1:16.281,30,1:14.752
1135,830,2,72,8,1:16.347,30,1:14.752
1135,830,2,72,9,1:16.252,30,1:14.752
1135,830,2,72,10,1:16.455,30,1:14.752
1135,830,2,72,11,1:16.360,30,1:14.752
1135,830,2,72,12,1:16.538,30,1:14.752
1135,830,2,72,13,1:16.338,30,1:14.752
1135,830,2,72,14,1:16.466,30,1:14.752
1135,830,2,72,15,1:16.222,30,1:14.752
1135,830,2,72,16,1:16.235,30,1:14.752
1135,830,2,72,17,1:16.304,30,1:14.752
1135,830,2,72,18,1:16.901,30,1:14.752
1135,830,2,72,19,1:15.946,30,1:14.752
1135,830,2,72,20,1:16.625,30,1:14.752
1135,830,2,72,21,1:16.416,30,1:14.752
1135,830,2,72,22,1:16.411,30,1:14.752
1135,830,2,72,23,1:16.586,30,1:14.752
1135,830,2,72,24,1:16.330,30,1:14.752
1135,830,2,72,25,1:16.652,30,1:14.752
1135,830,2,72,26,1:16.517,30,1:14.752
1135,830,2,72,27,1:19.890,30,1:14.752
1135,830,2,72,28,1:34.574,30,1:14.752
1135,830,2,72,29,1:15.041,30,1:14.752
1135,830,2,72,30,1:14.752,30,1:14.752
1135,830,2,72,31,1:15.150,30,1:14.752
1135,830,2,72,32,1:14.888,30,1:14.752
1135,830,2,72,33,1:14.937,30,1:14.752
1135,830,2,72,34,1:15.099,30,1:14.752
1135,830,2,72,35,1:14.909,30,1:14.752
1135,830,2,72,36,1:15.131,30,1:14.752
1135,830,2,72,37,1:15.065,30,1:14.752
1135,830,2,72,38,1:15.045,30,1:14.752
1135,830,2,72,39,1:15.138,30,1:14.752
1135,830,2,72,40,1:15.095,30,1:14.752
1135,830,2,72,41,1:15.016,30,1:14.752
1135,830,2,72,42,1:15.095,30,1:14.752
1135,830,2,72,43,1:15.299,30,1:14.752
1135,830,2,72,44,1:15.333,30,1:14.752
1135,830,2,72,45,1:15.099,30,1:14.752
1135,830,2,72,46,1:15.155,30,1:14.752
1135,830,2,72,47,1:15.320,30,1:14.752
1135,830,2,72,48,1:14.981,30,1:14.752
1135,830,2,72,49,1:15.129,30,1:14.752
1135,830,2,72,50,1:15.023,30,1:14.752
1135,830,2,72,51,1:15.139,30,1:14.752
1135,830,2,72,52,1:15.232,30,1:14.752
1135,830,2,72,53,1:14.822,30,1:14.752
1135,830,2,72,54,1:15.018,30,1:14.752
1135,830,2,72,55,1:14.758,30,1:14.752
1135,830,2,72,56,1:15.065,30,1:14.752
1135,830,2,72,57,1:15.013,30,1:14.752
1135,830,2,72,58,1:15.355,30,1:14.752
1135,830,2,72,59,1:15.132,30,1:14.752
1135,830,2,72,60,1:15.000,30,1:14.752
1135,830,2,72,61,1:15.394,30,1:14.752
1135,830,2,72,62,1:14.941,30,1:14.752
1135,830,2,72,63,1:15.088,30,1:14.752
1135,830,2,72,64,1:15.287,30,1:14.752
1135,830,2,72,65,1:14.992,30,1:14.752
1135,830,2,72,66,1:15.052,30,1:14.752
1135,830,2,72,67,1:15.251,30,1:14.752
1135,830,2,72,68,1:15.052,30,1:14.752
1135,830,2,72,69,1:14.972,30,1:14.752
1135,830,2,72,70,1:15.153,30,1:14.752
1135,830,2,72,71,1:15.544,30,1:14.752
1135,830,2,72,72,1:15.889,30,1:14.752
1135,844,3,72,1,1:23.322,62,1:14.585
1135,844,3,72,2,1:16.695,62,1:14.585
1135,844,3,72,3,1:16.475,62,1:14.585
1135,844,3,72,4,1:16.131,62,1:14.585
1135,844,3,72,5,1:16.806,62,1:14.585
1135,844,3,72,6,1:16.565,62,1:14.585
1135,844,3,72,7,1:16.637,62,1:14.585
1135,844,3,72,8,1:16.541,62,1:14.585
1135,844,3,72,9,1:16.730,62,1:14.585
1135,844,3,72,10,1:16.614,62,1:14.585
1135,844,3,72,11,1:16.513,62,1:14.585
1135,844,3,72,12,1:16.512,62,1:14.585
1135,844,3,72,13,1:16.631,62,1:14.585
1135,844,3,72,14,1:16.358,62,1:14.585
1135,844,3,72,15,1:16.370,62,1:14.585
1135,844,3,72,16,1:16.491,62,1:14.585
1135,844,3,72,17,1:16.369,62,1:14.585
1135,844,3,72,18,1:16.417,62,1:14.585
1135,844,3,72,19,1:16.518,62,1:14.585
1135,844,3,72,20,1:16.391,62,1:14.585
1135,844,3,72,21,1:16.283,62,1:14.585
1135,844,3,72,22,1:16.750,62,1:14.585
1135,844,3,72,23,1:16.728,62,1:14.585
1135,844,3,72,24,1:19.947,62,1:14.585
1135,844,3,72,25,1:33.239,62,1:14.585
1135,844,3,72,26,1:15.756,62,1:14.585
1135,844,3,72,27,1:15.023,62,1:14.585
1135,844,3,72,28,1:15.852,62,1:14.585
1135,844,3,72,29,1:15.562,62,1:14.585
1135,844,3,72,30,1:15.248,62,1:14.585
1135,844,3,72,31,1:15.277,62,1:14.585
1135,844,3,72,32,1:15.542,62,1:14.585
1135,844,3,72,33,1:15.033,62,1:14.585
1135,844,3,72,34,1:15.132,62,1:14.585
1135,844,3,72,35,1:14.926,62,1:14.585
1135,844,3,72,36,1:15.268,62,1:14.585
1135,844,3,72,37,1:16.059,62,1:14.585
1135,844,3,72,38,1:14.796,62,1:14.585
1135,844,3,72,39,1:15.237,62,1:14.585
1135,844,3,72,40,1:15.379,62,1:14.585
1135,844,3,72,41,1:15.091,62,1:14.585
1135,844,3,72,42,1:15.213,62,1:14.585
1135,844,3,72,43,1:15.376,62,1:14.585
1135,844,3,72,44,1:14.837,62,1:14.585
1135,844,3,72,45,1:15.110,62,1:14.585
1135,844,3,72,46,1:14.871,62,1:14.585
1135,844,3,72,47,1:15.296,62,1:14.585
1135,844,3,72,48,1:15.080,62,1:14.585
1135,844,3,72,49,1:15.287,62,1:14.585
1135,844,3,72,50,1:15.411,62,1:14.585
1135,844,3,72,51,1:15.017,62,1:14.585
1135,844,3,72,52,1:14.646,62,1:14.585
1135,844,3,72,53,1:14.974,62,1:14.585
1135,844,3,72,54,1:15.075,62,1:14.585
1135,844,3,72,55,1:15.615,62,1:14.585
1135,844,3,72,56,1:15.077,62,1:14.585
1135,844,3,72,57,1:14.974,62,1:14.585
1135,844,3,72,58,1:15.480,62,1:14.585
1135,844,3,72,59,1:14.890,62,1:14.585
1135,844,3,72,60,1:14.915,62,1:14.585
1135,844,3,72,61,1:15.003,62,1:14.585
1135,844,3,72,62,1:14.585,62,1:14.585
1135,844,3,72,63,1:15.153,62,1:14.585
1135,844,3,72,64,1:14.974,62,1:14.585
1135,844,3,72,65,1:14.881,62,1:14.585
1135,844,3,72,66,1:14.882,62,1:14.585
1135,844,3,72,67,1:14.771,62,1:14.585
1135,844,3,72,68,1:14.833,62,1:14.585
1135,844,3,72,69,1:15.013,62,1:14.585
1135,844,3,72,70,1:14.765,62,1:14.585
1135,844,3,72,71,1:14.975,62,1:14.585
1135,844,3,72,72,1:14.765,62,1:14.585
1135,857,4,72,1,1:22.638,36,1:14.237
1135,857,4,72,2,1:16.240,36,1:14.237
1135,857,4,72,3,1:16.264,36,1:14.237
1135,857,4,72,4,1:16.678,36,1:14.237
1135,857,4,72,5,1:16.760,36,1:14.237
1135,857,4,72,6,1:16.528,36,1:14.237
1135,857,4,72,7,1:16.954,36,1:14.237
1135,857,4,72,8,1:16.659,36,1:14.237
1135,857,4,72,9,1:16.817,36,1:14.237
1135,857,4,72,10,1:16.512,36,1:14.237
1135,857,4,72,11,1:16.520,36,1:14.237
1135,857,4,72,12,1:16.463,36,1:14.237
1135,857,4,72,13,1:16.514,36,1:14.237
1135,857,4,72,14,1:16.471,36,1:14.237
1135,857,4,72,15,1:16.382,36,1:14.237
1135,857,4,72,16,1:16.384,36,1:14.237
1135,857,4,72,17,1:16.348,36,1:14.237
1135,857,4,72,18,1:16.493,36,1:14.237
1135,857,4,72,19,1:16.515,36,1:14.237
1135,857,4,72,20,1:16.331,36,1:14.237
1135,857,4,72,21,1:16.534,36,1:14.237
1135,857,4,72,22,1:16.847,36,1:14.237
1135,857,4,72,23,1:16.723,36,1:14.237
1135,857,4,72,24,1:16.798,36,1:14.237
1135,857,4,72,25,1:16.408,36,1:14.237
1135,857,4,72,26,1:16.062,36,1:14.237
1135,857,4,72,27,1:15.937,36,1:14.237
1135,857,4,72,28,1:15.932,36,1:14.237
1135,857,4,72,29,1:16.067,36,1:14.237
1135,857,4,72,30,1:16.089,36,1:14.237
1135,857,4,72,31,1:16.582,36,1:14.237
1135,857,4,72,32,1:16.214,36,1:14.237
1135,857,4,72,33,1:19.492,36,1:14.237
1135,857,4,72,34,1:34.573,36,1:14.237
1135,857,4,72,35,1:14.937,36,1:14.237
1135,857,4,72,36,1:14.237,36,1:14.237
1135,857,4,72,37,1:14.308,36,1:14.237
1135,857,4,72,38,1:14.491,36,1:14.237
1135,857,4,72,39,1:14.430,36,1:14.237
1135,857,4,72,40,1:14.613,36,1:14.237
1135,857,4,72,41,1:14.536,36,1:14.237
1135,857,4,72,42,1:14.440,36,1:14.237
1135,857,4,72,43,1:14.677,36,1:14.237
1135,857,4,72,44,1:14.564,36,1:14.237
1135,857,4,72,45,1:14.574,36,1:14.237
1135,857,4,72,46,1:14.597,36,1:14.237
1135,857,4,72,47,1:15.257,36,1:14.237
1135,857,4,72,48,1:15.154,36,1:14.237
1135,857,4,72,49,1:15.414,36,1:14.237
1135,857,4,72,50,1:15.325,36,1:14.237
1135,857,4,72,51,1:15.165,36,1:14.237
1135,857,4,72,52,1:15.116,36,1:14.237
1135,857,4,72,53,1:15.340,36,1:14.237
1135,857,4,72,54,1:15.002,36,1:14.237
1135,857,4,72,55,1:15.305,36,1:14.237
1135,857,4,72,56,1:15.079,36,1:14.237
1135,857,4,72,57,1:15.088,36,1:14.237
1135,857,4,72,58,1:15.072,36,1:14.237
1135,857,4,72,59,1:15.052,36,1:14.237
1135,857,4,72,60,1:14.991,36,1:14.237
1135,857,4,72,61,1:15.012,36,1:14.237
1135,857,4,72,62,1:14.832,36,1:14.237
1135,857,4,72,63,1:14.965,36,1:14.237
1135,857,4,72,64,1:14.932,36,1:14.237
1135,857,4,72,65,1:15.052,36,1:14.237
1135,857,4,72,66,1:14.639,36,1:14.237
1135,857,4,72,67,1:14.975,36,1:14.237
1135,857,4,72,68,1:14.777,36,1:14.237
1135,857,4,72,69,1:15.083,36,1:14.237
1135,857,4,72,70,1:15.014,36,1:14.237
1135,857,4,72,71,1:14.990,36,1:14.237
1135,857,4,72,72,1:15.092,36,1:14.237
1135,832,5,72,1,1:25.474,40,1:14.117
1135,832,5,72,2,1:17.277,40,1:14.117
1135,832,5,72,3,1:16.875,40,1:14.117
1135,832,5,72,4,1:16.823,40,1:14.117
1135,832,5,72,5,1:16.962,40,1:14.117
1135,832,5,72,6,1:16.576,40,1:14.117
1135,832,5,72,7,1:16.848,40,1:14.117
1135,832,5,72,8,1:16.204,40,1:14.117
1135,832,5,72,9,1:16.836,40,1:14.117
1135,832,5,72,10,1:16.836,40,1:14.117
1135,832,5,72,11,1:17.855,40,1:14.117
1135,832,5,72,12,1:16.580,40,1:14.117
1135,832,5,72,13,1:16.524,40,1:14.117
1135,832,5,72,14,1:16.651,40,1:14.117
1135,832,5,72,15,1:16.347,40,1:14.117
1135,832,5,72,16,1:16.476,40,1:14.117
1135,832,5,72,17,1:16.380,40,1:14.117
1135,832,5,72,18,1:16.174,40,1:14.117
1135,832,5,72,19,1:16.647,40,1:14.117
1135,832,5,72,20,1:16.645,40,1:14.117
1135,832,5,72,21,1:16.283,40,1:14.117
1135,832,5,72,22,1:16.560,40,1:14.117
1135,832,5,72,23,1:16.667,40,1:14.117
1135,832,5,72,24,1:16.734,40,1:14.117
1135,832,5,72,25,1:16.490,40,1:14.117
1135,832,5,72,26,1:16.320,40,1:14.117
1135,832,5,72,27,1:16.594,40,1:14.117
1135,832,5,72,28,1:16.386,40,1:14.117
1135,832,5,72,29,1:16.566,40,1:14.117
1135,832,5,72,30,1:19.673,40,1:14.117
1135,832,5,72,31,1:34.918,40,1:14.117
1135,832,5,72,32,1:15.843,40,1:14.117
1135,832,5,72,33,1:15.228,40,1:14.117
1135,832,5,72,34,1:14.872,40,1:14.117
1135,832,5,72,35,1:14.807,40,1:14.117
1135,832,5,72,36,1:14.739,40,1:14.117
1135,832,5,72,37,1:14.701,40,1:14.117
1135,832,5,72,38,1:14.719,40,1:14.117
1135,832,5,72,39,1:14.943,40,1:14.117
1135,832,5,72,40,1:14.117,40,1:14.117
1135,832,5,72,41,1:14.768,40,1:14.117
1135,832,5,72,42,1:14.985,40,1:14.117
1135,832,5,72,43,1:14.671,40,1:14.117
1135,832,5,72,44,1:14.952,40,1:14.117
1135,832,5,72,45,1:15.143,40,1:14.117
1135,832,5,72,46,1:15.060,40,1:14.117
1135,832,5,72,47,1:15.105,40,1:14.117
1135,832,5,72,48,1:15.431,40,1:14.117
1135,832,5,72,49,1:15.023,40,1:14.117
1135,832,5,72,50,1:14.962,40,1:14.117
1135,832,5,72,51,1:14.972,40,1:14.117
1135,832,5,72,52,1:14.831,40,1:14.117
1135,832,5,72,53,1:14.848,40,1:14.117
1135,832,5,72,54,1:15.149,40,1:14.117
1135,832,5,72,55,1:15.343,40,1:14.117
1135,832,5,72,56,1:15.132,40,1:14.117
1135,832,5,72,57,1:14.652,40,1:14.117
1135,832,5,72,58,1:14.507,40,1:14.117
1135,832,5,72,59,1:14.488,40,1:14.117
1135,832,5,72,60,1:14.865,40,1:14.117
1135,832,5,72,61,1:15.244,40,1:14.117
1135,832,5,72,62,1:15.078,40,1:14.117
1135,832,5,72,63,1:14.817,40,1:14.117
1135,832,5,72,64,1:14.605,40,1:14.117
1135,832,5,72,65,1:14.672,40,1:14.117
1135,832,5,72,66,1:14.750,40,1:14.117
1135,832,5,72,67,1:15.098,40,1:14.117
1135,832,5,72,68,1:15.051,40,1:14.117
1135,832,5,72,69,1:15.130,40,1:14.117
1135,832,5,72,70,1:15.101,40,1:14.117
1135,832,5,72,71,1:14.442,40,1:14.117
1135,832,5,72,72,1:14.631,40,1:14.117
1135,815,6,72,1,1:23.931,69,1:14.587
1135,815,6,72,2,1:16.479,69,1:14.587
1135,815,6,72,3,1:16.421,69,1:14.587
1135,815,6,72,4,1:16.566,69,1:14.587
1135,815,6,72,5,1:16.747,69,1:14.587
1135,815,6,72,6,1:16.386,69,1:14.587
1135,815,6,72,7,1:16.862,69,1:14.587
1135,815,6,72,8,1:17.107,69,1:14.587
1135,815,6,72,9,1:16.898,69,1:14.587
1135,815,6,72,10,1:16.708,69,1:14.587
1135,815,6,72,11,1:16.403,69,1:14.587
1135,815,6,72,12,1:16.387,69,1:14.587
1135,815,6,72,13,1:16.599,69,1:14.587
1135,815,6,72,14,1:16.708,69,1:14.587
1135,815,6,72,15,1:16.581,69,1:14.587
1135,815,6,72,16,1:16.572,69,1:14.587
1135,815,6,72,17,1:16.467,69,1:14.587
1135,815,6,72,18,1:16.731,69,1:14.587
1135,815,6,72,19,1:16.623,69,1:14.587
1135,815,6,72,20,1:16.529,69,1:14.587
1135,815,6,72,21,1:16.529,69,1:14.587
1135,815,6,72,22,1:16.684,69,1:14.587
1135,815,6,72,23,1:17.003,69,1:14.587
1135,815,6,72,24,1:17.070,69,1:14.587
1135,815,6,72,25,1:16.432,69,1:14.587
1135,815,6,72,26,1:16.505,69,1:14.587
1135,815,6,72,27,1:16.361,69,1:14.587
1135,815,6,72,28,1:16.570,69,1:14.587
1135,815,6,72,29,1:20.183,69,1:14.587
1135,815,6,72,30,1:36.537,69,1:14.587
1135,815,6,72,31,1:15.296,69,1:14.587
1135,815,6,72,32,1:15.031,69,1:14.587
1135,815,6,72,33,1:14.673,69,1:14.587
1135,815,6,72,34,1:14.966,69,1:14.587
1135,815,6,72,35,1:15.106,69,1:14.587
1135,815,6,72,36,1:14.846,69,1:14.587
1135,815,6,72,37,1:15.121,69,1:14.587
1135,815,6,72,38,1:15.102,69,1:14.587
1135,815,6,72,39,1:14.949,69,1:14.587
1135,815,6,72,40,1:14.792,69,1:14.587
1135,815,6,72,41,1:14.879,69,1:14.587
1135,815,6,72,42,1:14.828,69,1:14.587
1135,815,6,72,43,1:14.930,69,1:14.587
1135,815,6,72,44,1:15.143,69,1:14.587
1135,815,6,72,45,1:15.138,69,1:14.587
1135,815,6,72,46,1:15.103,69,1:14.587
1135,815,6,72,47,1:16.486,69,1:14.587
1135,815,6,72,48,1:15.601,69,1:14.587
1135,815,6,72,49,1:15.492,69,1:14.587
1135,815,6,72,50,1:15.314,69,1:14.587
1135,815,6,72,51,1:15.120,69,1:14.587
1135,815,6,72,52,1:15.046,69,1:14.587
1135,815,6,72,53,1:15.266,69,1:14.587
1135,815,6,72,54,1:15.169,69,1:14.587
1135,815,6,72,55,1:15.450,69,1:14.587
1135,815,6,72,56,1:15.521,69,1:14.587
1135,815,6,72,57,1:15.714,69,1:14.587
1135,815,6,72,58,1:16.198,69,1:14.587
1135,815,6,72,59,1:15.287,69,1:14.587
1135,815,6,72,60,1:15.197,69,1:14.587
1135,815,6,72,61,1:15.063,69,1:14.587
1135,815,6,72,62,1:15.034,69,1:14.587
1135,815,6,72,63,1:15.081,69,1:14.587
1135,815,6,72,64,1:14.699,69,1:14.587
1135,815,6,72,65,1:14.932,69,1:14.587
1135,815,6,72,66,1:14.610,69,1:14.587
1135,815,6,72,67,1:14.849,69,1:14.587
1135,815,6,72,68,1:15.132,69,1:14.587
1135,815,6,72,69,1:14.587,69,1:14.587
1135,815,6,72,70,1:14.851,69,1:14.587
1135,815,6,72,71,1:14.924,69,1:14.587
1135,815,6,72,72,1:14.956,69,1:14.587
1135,847,7,72,1,1:21.729,57,1:13.927
1135,847,7,72,2,1:16.389,57,1:13.927
1135,847,7,72,3,1:16.532,57,1:13.927
1135,847,7,72,4,1:16.633,57,1:13.927
1135,847,7,72,5,1:16.562,57,1:13.927
1135,847,7,72,6,1:16.448,57,1:13.927
1135,847,7,72,7,1:16.596,57,1:13.927
1135,847,7,72,8,1:16.620,57,1:13.927
1135,847,7,72,9,1:16.620,57,1:13.927
1135,847,7,72,10,1:16.725,57,1:13.927
1135,847,7,72,11,1:16.366,57,1:13.927
1135,847,7,72,12,1:16.383,57,1:13.927
1135,847,7,72,13,1:16.646,57,1:13.927
1135,847,7,72,14,1:16.312,57,1:13.927
1135,847,7,72,15,1:16.336,57,1:13.927
1135,847,7,72,16,1:16.257,57,1:13.927
1135,847,7,72,17,1:16.265,57,1:13.927
1135,847,7,72,18,1:16.582,57,1:13.927
1135,847,7,72,19,1:16.572,57,1:13.927
1135,847,7,72,20,1:16.631,57,1:13.927
1135,847,7,72,21,1:16.641,57,1:13.927
1135,847,7,72,22,1:16.733,57,1:13.927
1135,847,7,72,23,1:16.755,57,1:13.927
1135,847,7,72,24,1:16.961,57,1:13.927
1135,847,7,72,25,1:19.178,57,1:13.927
1135,847,7,72,26,1:35.811,57,1:13.927
1135,847,7,72,27,1:14.532,57,1:13.927
1135,847,7,72,28,1:15.748,57,1:13.927
1135,847,7,72,29,1:17.452,57,1:13.927
1135,847,7,72,30,1:15.663,57,1:13.927
1135,847,7,72,31,1:15.833,57,1:13.927
1135,847,7,72,32,1:15.625,57,1:13.927
1135,847,7,72,33,1:15.566,57,1:13.927
1135,847,7,72,34,1:15.039,57,1:13.927
1135,847,7,72,35,1:14.906,57,1:13.927
1135,847,7,72,36,1:15.125,57,1:13.927
1135,847,7,72,37,1:15.258,57,1:13.927
1135,847,7,72,38,1:15.548,57,1:13.927
1135,847,7,72,39,1:15.294,57,1:13.927
1135,847,7,72,40,1:16.372,57,1:13.927
1135,847,7,72,41,1:15.537,57,1:13.927
1135,847,7,72,42,1:15.454,57,1:13.927
1135,847,7,72,43,1:15.603,57,1:13.927
1135,847,7,72,44,1:15.305,57,1:13.927
1135,847,7,72,45,1:14.910,57,1:13.927
1135,847,7,72,46,1:14.846,57,1:13.927
1135,847,7,72,47,1:15.064,57,1:13.927
1135,847,7,72,48,1:15.361,57,1:13.927
1135,847,7,72,49,1:15.096,57,1:13.927
1135,847,7,72,50,1:15.161,57,1:13.927
1135,847,7,72,51,1:15.263,57,1:13.927
1135,847,7,72,52,1:15.344,57,1:13.927
1135,847,7,72,53,1:15.441,57,1:13.927
1135,847,7,72,54,1:19.082,57,1:13.927
1135,847,7,72,55,1:33.228,57,1:13.927
1135,847,7,72,56,1:13.972,57,1:13.927
1135,847,7,72,57,1:13.927,57,1:13.927
1135,847,7,72,58,1:14.129,57,1:13.927
1135,847,7,72,59,1:14.072,57,1:13.927
1135,847,7,72,60,1:14.090,57,1:13.927
1135,847,7,72,61,1:14.286,57,1:13.927
1135,847,7,72,62,1:14.717,57,1:13.927
1135,847,7,72,63,1:15.431,57,1:13.927
1135,847,7,72,64,1:14.769,57,1:13.927
1135,847,7,72,65,1:14.347,57,1:13.927
1135,847,7,72,66,1:14.401,57,1:13.927
1135,847,7,72,67,1:14.287,57,1:13.927
1135,847,7,72,68,1:14.203,57,1:13.927
1135,847,7,72,69,1:14.078,57,1:13.927
1135,847,7,72,70,1:14.207,57,1:13.927
1135,847,7,72,71,1:14.822,57,1:13.927
1135,847,7,72,72,1:14.459,57,1:13.927
1135,1,8,72,1,1:27.280,62,1:13.878
1135,1,8,72,2,1:17.761,62,1:13.878
1135,1,8,72,3,1:16.489,62,1:13.878
1135,1,8,72,4,1:16.974,62,1:13.878
1135,1,8,72,5,1:16.854,62,1:13.878
1135,1,8,72,6,1:16.594,62,1:13.878
1135,1,8,72,7,1:17.063,62,1:13.878
1135,1,8,72,8,1:17.471,62,1:13.878
1135,1,8,72,9,1:17.148,62,1:13.878
1135,1,8,72,10,1:16.906,62,1:13.878
1135,1,8,72,11,1:17.617,62,1:13.878
1135,1,8,72,12,1:17.850,62,1:13.878
1135,1,8,72,13,1:17.382,62,1:13.878
1135,1,8,72,14,1:16.619,62,1:13.878
1135,1,8,72,15,1:16.686,62,1:13.878
1135,1,8,72,16,1:16.692,62,1:13.878
1135,1,8,72,17,1:16.851,62,1:13.878
1135,1,8,72,18,1:16.621,62,1:13.878
1135,1,8,72,19,1:16.743,62,1:13.878
1135,1,8,72,20,1:16.686,62,1:13.878
1135,1,8,72,21,1:17.126,62,1:13.878
1135,1,8,72,22,1:17.871,62,1:13.878
1135,1,8,72,23,1:20.674,62,1:13.878
1135,1,8,72,24,1:34.272,62,1:13.878
1135,1,8,72,25,1:15.725,62,1:13.878
1135,1,8,72,26,1:16.433,62,1:13.878
1135,1,8,72,27,1:15.750,62,1:13.878
1135,1,8,72,28,1:15.958,62,1:13.878
1135,1,8,72,29,1:15.457,62,1:13.878
1135,1,8,72,30,1:15.435,62,1:13.878
1135,1,8,72,31,1:15.278,62,1:13.878
1135,1,8,72,32,1:15.262,62,1:13.878
1135,1,8,72,33,1:15.053,62,1:13.878
1135,1,8,72,34,1:15.111,62,1:13.878
1135,1,8,72,35,1:14.805,62,1:13.878
1135,1,8,72,36,1:15.098,62,1:13.878
1135,1,8,72,37,1:14.893,62,1:13.878
1135,1,8,72,38,1:14.895,62,1:13.878
1135,1,8,72,39,1:15.096,62,1:13.878
1135,1,8,72,40,1:15.002,62,1:13.878
1135,1,8,72,41,1:14.767,62,1:13.878
1135,1,8,72,42,1:14.709,62,1:13.878
1135,1,8,72,43,1:14.723,62,1:13.878
1135,1,8,72,44,1:14.904,62,1:13.878
1135,1,8,72,45,1:16.022,62,1:13.878
1135,1,8,72,46,1:15.511,62,1:13.878
1135,1,8,72,47,1:15.768,62,1:13.878
1135,1,8,72,48,1:18.250,62,1:13.878
1135,1,8,72,49,1:33.612,62,1:13.878
1135,1,8,72,50,1:13.883,62,1:13.878
1135,1,8,72,51,1:14.047,62,1:13.878
1135,1,8,72,52,1:14.047,62,1:13.878
1135,1,8,72,53,1:14.263,62,1:13.878
1135,1,8,72,54,1:14.353,62,1:13.878
1135,1,8,72,55,1:14.444,62,1:13.878
1135,1,8,72,56,1:14.480,62,1:13.878
1135,1,8,72,57,1:14.350,62,1:13.878
1135,1,8,72,58,1:14.477,62,1:13.878
1135,1,8,72,59,1:13.968,62,1:13.878
1135,1,8,72,60,1:13.977,62,1:13.878
1135,1,8,72,61,1:14.038,62,1:13.878
1135,1,8,72,62,1:13.878,62,1:13.878
1135,1,8,72,63,1:14.422,62,1:13.878
1135,1,8,72,64,1:14.832,62,1:13.878
1135,1,8,72,65,1:14.010,62,1:13.878
1135,1,8,72,66,1:14.243,62,1:13.878
1135,1,8,72,67,1:14.406,62,1:13.878
1135,1,8,72,68,1:14.353,62,1:13.878
1135,1,8,72,69,1:14.416,62,1:13.878
1135,1,8,72,70,1:15.898,62,1:13.878
1135,1,8,72,71,1:14.898,62,1:13.878
1135,1,8,72,72,1:15.688,62,1:13.878
1135,842,9,71,1,1:24.654,54,1:14.855
1135,842,9,71,2,1:16.896,54,1:14.855
1135,842,9,71,3,1:16.914,54,1:14.855
1135,842,9,71,4,1:16.934,54,1:14.855
1135,842,9,71,5,1:16.735,54,1:14.855
1135,842,9,71,6,1:16.551,54,1:14.855
