RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS
274,22,17,14,20,0.0,13,,,6,Gearbox
274,119,22,6,21,0.0,3,,,22,Suspension
274,121,1,5,22,0.0,0,,,4,Collision
274,77,6,13,23,0.0,0,,,4,Collision
274,84,27,16,24,0.0,0,,,4,Collision
274,120,18,24,25,0.0,0,,,4,Collision
274,122,17,26,26,0.0,0,,,81,Did not qualify
275,102,1,4,1,10.0,76,,,1,Finished
275,71,3,2,2,6.0,76,,,1,Finished
275,117,3,1,3,4.0,75,,,11,+1 Lap
275,65,32,11,4,3.0,75,,,11,+1 Lap
275,119,22,10,5,2.0,74,,,12,+2 Laps
275,120,18,20,6,1.0,74,,,12,+2 Laps
275,104,18,16,7,0.0,73,,,13,+3 Laps
275,70,32,13,8,0.0,72,,,14,+4 Laps
275,100,33,17,9,0.0,72,,,14,+4 Laps
275,22,17,12,10,0.0,70,,,69,Fuel system
275,105,26,24,11,0.0,70,,,16,+6 Laps
275,118,29,14,12,0.0,66,,,6,Gearbox
275,123,17,19,13,0.0,61,,,37,Throttle
275,110,25,25,14,0.0,55,,,6,Gearbox
275,55,6,9,15,0.0,36,,,6,Gearbox
275,88,29,23,16,0.0,29,,,6,Gearbox
275,112,33,15,17,0.0,27,,,4,Collision
275,30,22,3,18,0.0,22,,,20,Spun off
275,87,27,21,19,0.0,20,,,20,Spun off
275,77,6,8,20,0.0,19,,,22,Suspension
275,109,15,7,21,0.0,13,,,64,Handling
275,79,25,18,22,0.0,11,,,8,Clutch
275,84,27,22,23,0.0,7,,,20,Spun off
275,91,15,5,24,0.0,0,,,4,Collision
275,121,1,6,25,0.0,0,,,4,Collision
275,69,26,0,26,0.0,0,,,81,Did not qualify
276,117,3,1,1,10.0,61,,,1,Finished
276,30,22,3,2,6.0,61,,,1,Finished
276,84,27,10,3,4.0,60,,,11,+1 Lap
276,109,15,16,4,3.0,59,,,5,Engine
276,112,33,14,5,2.0,59,,,12,+2 Laps
276,120,18,25,6,1.0,59,,,12,+2 Laps
276,69,26,24,7,0.0,58,,,13,+3 Laps
276,65,32,12,8,0.0,57,,,5,Engine
276,88,29,21,9,0.0,54,,,17,+7 Laps
276,70,32,20,10,0.0,53,,,20,Spun off
276,91,15,5,11,0.0,48,,,5,Engine
276,102,1,4,12,0.0,42,,,9,Hydraulics
276,55,6,9,13,0.0,40,,,8,Clutch
276,104,18,23,14,0.0,36,,,38,Steering
276,121,1,6,15,0.0,32,,,20,Spun off
276,118,29,15,16,0.0,29,,,20,Spun off
276,79,25,22,17,0.0,22,,,5,Engine
276,71,3,2,18,0.0,20,,,23,Brakes
276,100,33,17,19,0.0,18,,,5,Engine
276,110,25,18,20,0.0,18,,,6,Gearbox
276,22,17,13,21,0.0,17,,,20,Spun off
276,77,6,8,22,0.0,8,,,6,Gearbox
276,123,17,19,23,0.0,1,,,6,Gearbox
276,87,27,7,24,0.0,0,,,20,Spun off
276,119,22,11,25,0.0,0,,,20,Spun off
276,105,26,0,26,0.0,0,,,81,Did not qualify
277,117,3,1,1,10.0,65,,,1,Finished
277,102,1,3,2,6.0,65,,,1,Finished
277,30,22,4,3,4.0,65,,,1,Finished
277,119,22,5,4,3.0,64,,,11,+1 Lap
277,121,1,7,5,2.0,64,,,11,+1 Lap
277,77,6,11,6,1.0,63,,,12,+2 Laps
277,87,27,12,7,0.0,63,,,12,+2 Laps
277,104,18,20,8,0.0,63,,,12,+2 Laps
277,100,33,14,9,0.0,63,,,12,+2 Laps
277,88,29,19,10,0.0,63,,,12,+2 Laps
277,123,17,21,11,0.0,62,,,13,+3 Laps
277,22,17,17,12,0.0,62,,,13,+3 Laps
277,118,29,16,13,0.0,62,,,13,+3 Laps
277,70,32,15,14,0.0,60,,,5,Engine
277,109,15,9,15,0.0,53,,,5,Engine
277,69,26,22,16,0.0,43,,,25,Overheating
277,91,15,6,17,0.0,42,,,69,Fuel system
277,110,25,24,18,0.0,42,,,2,Disqualified
277,71,3,2,19,0.0,41,,,5,Engine
277,55,6,8,20,0.0,40,,,5,Engine
277,120,18,25,21,0.0,37,,,20,Spun off
277,112,33,13,22,0.0,26,,,7,Transmission
277,84,27,18,23,0.0,11,,,27,Tyre
277,79,25,23,24,0.0,11,,,20,Spun off
277,65,32,10,25,0.0,2,,,22,Suspension
277,105,26,0,26,0.0,0,,,81,Did not qualify
278,102,1,3,1,10.0,78,,,1,Finished
278,71,3,4,2,6.0,78,,,1,Finished
278,55,6,5,3,4.0,78,,,1,Finished
278,117,3,1,4,3.0,77,,,11,+1 Lap
278,104,18,17,5,2.0,76,,,12,+2 Laps
278,84,27,13,6,1.0,76,,,12,+2 Laps
278,70,32,20,7,0.0,76,,,12,+2 Laps
278,121,1,9,8,0.0,76,,,12,+2 Laps
278,22,17,16,9,0.0,76,,,12,+2 Laps
278,110,25,19,10,0.0,76,,,12,+2 Laps
278,120,18,25,11,0.0,75,,,13,+3 Laps
278,112,33,15,12,0.0,75,,,13,+3 Laps
278,91,15,8,13,0.0,74,,,14,+4 Laps
278,77,6,7,14,0.0,70,,,4,Collision
278,65,32,14,15,0.0,61,,,6,Gearbox
278,119,22,6,16,0.0,53,,,5,Engine
278,100,33,10,17,0.0,51,,,5,Engine
278,88,29,18,18,0.0,46,,,20,Spun off
278,118,29,12,19,0.0,43,,,37,Throttle
278,30,22,2,20,0.0,32,,,9,Hydraulics
278,79,25,22,21,0.0,31,,,5,Engine
278,105,26,24,22,0.0,28,,,6,Gearbox
278,109,15,11,23,0.0,23,,,3,Accident
278,123,17,23,24,0.0,12,,,22,Suspension
278,87,27,21,25,0.0,3,,,20,Spun off
278,69,26,0,26,0.0,0,,,81,Did not qualify
279,117,3,1,1,10.0,69,,,1,Finished
279,30,22,3,2,6.0,69,,,1,Finished
279,71,3,2,3,4.0,69,,,1,Finished
279,77,6,5,4,3.0,68,,,11,+1 Lap
279,84,27,7,5,2.0,68,,,11,+1 Lap
279,91,15,9,6,1.0,68,,,11,+1 Lap
279,109,15,11,7,0.0,68,,,11,+1 Lap
279,100,33,13,8,0.0,68,,,11,+1 Lap
279,104,18,17,9,0.0,67,,,12,+2 Laps
279,65,32,20,10,0.0,67,,,12,+2 Laps
279,70,32,21,11,0.0,67,,,12,+2 Laps
279,123,17,24,12,0.0,67,,,12,+2 Laps
279,88,29,16,13,0.0,66,,,13,+3 Laps
279,121,1,12,14,0.0,66,,,13,+3 Laps
279,69,26,25,15,0.0,65,,,14,+4 Laps
279,118,29,18,16,0.0,65,,,14,+4 Laps
279,79,25,22,17,0.0,64,,,15,+5 Laps
279,102,1,8,18,0.0,62,,,10,Electrical
279,119,22,4,19,0.0,52,,,68,Physical
279,110,25,19,20,0.0,45,,,20,Spun off
279,120,18,23,21,0.0,33,,,6,Gearbox
279,55,6,6,22,0.0,33,,,5,Engine
279,87,27,10,23,0.0,13,,,20,Spun off
279,22,17,14,24,0.0,10,,,10,Electrical
279,112,33,15,25,0.0,8,,,5,Engine
279,105,26,0,26,0.0,0,,,81,Did not qualify
280,117,3,2,1,10.0,72,,,1,Finished
280,71,3,1,2,6.0,72,,,1,Finished
280,30,22,7,3,4.0,72,,,1,Finished
280,102,1,5,4,3.0,72,,,1,Finished
280,84,27,3,5,2.0,72,,,1,Finished
280,121,1,16,6,1.0,71,,,11,+1 Lap
280,22,17,8,7,0.0,71,,,11,+1 Lap
280,104,18,23,8,0.0,71,,,11,+1 Lap
280,112,33,10,9,0.0,70,,,12,+2 Laps
280,119,22,12,10,0.0,70,,,12,+2 Laps
280,123,17,20,11,0.0,70,,,12,+2 Laps
280,88,29,13,12,0.0,70,,,12,+2 Laps
280,118,29,15,13,0.0,70,,,12,+2 Laps
280,77,6,14,14,0.0,70,,,12,+2 Laps
280,110,25,25,15,0.0,68,,,14,+4 Laps
280,100,33,9,16,0.0,66,,,6,Gearbox
280,55,6,6,17,0.0,47,,,5,Engine
280,69,26,22,18,0.0,28,,,22,Suspension
280,91,15,11,19,0.0,25,,,6,Gearbox
280,109,15,18,20,0.0,22,,,6,Gearbox
280,87,27,4,21,0.0,20,,,20,Spun off
280,65,32,19,22,0.0,16,,,20,Spun off
280,120,18,24,23,0.0,16,,,6,Gearbox
280,79,25,24,24,0.0,16,,,6,Gearbox
280,70,32,17,25,0.0,9,,,22,Suspension
280,105,26,0,26,0.0,0,,,81,Did not qualify
281,117,3,1,1,10.0,59,,,1,Finished
281,30,22,3,2,6.0,59,,,1,Finished
281,119,22,5,3,4.0,59,,,1,Finished
281,65,32,7,4,3.0,59,,,1,Finished
281,102,1,4,5,2.0,58,,,60,Out of fuel
281,118,29,8,6,1.0,58,,,11,+1 Lap
281,87,27,9,7,0.0,58,,,11,+1 Lap
281,109,15,16,8,0.0,58,,,11,+1 Lap
281,55,6,12,9,0.0,58,,,11,+1 Lap
281,22,17,15,10,0.0,58,,,11,+1 Lap
281,112,33,24,11,0.0,57,,,12,+2 Laps
281,104,18,19,12,0.0,56,,,6,Gearbox
281,79,25,22,13,0.0,55,,,14,+4 Laps
281,84,27,6,14,0.0,53,,,6,Gearbox
281,110,25,21,15,0.0,43,,,62,Not classified
281,71,3,2,16,0.0,41,,,5,Engine
281,70,32,14,17,0.0,41,,,22,Suspension
281,123,17,23,18,0.0,41,,,67,Wheel bearing
281,69,26,25,19,0.0,32,,,10,Electrical
281,94,18,20,20,0.0,31,,,68,Physical
281,91,15,18,21,0.0,24,,,20,Spun off
281,77,6,13,22,0.0,10,,,22,Suspension
281,88,29,10,23,0.0,8,,,20,Spun off
281,121,1,11,24,0.0,0,,,20,Spun off
281,100,33,17,25,0.0,0,,,86,Halfshaft
281,105,26,0,26,0.0,0,,,81,Did not qualify
282,117,3,1,1,10.0,45,,,1,Finished
282,30,22,3,2,6.0,45,,,1,Finished
282,87,27,5,3,4.0,45,,,1,Finished
282,102,1,4,4,3.0,45,,,1,Finished
282,119,22,7,5,2.0,45,,,1,Finished
282,77,6,9,6,1.0,45,,,1,Finished
282,55,6,10,7,0.0,45,,,1,Finished
282,84,27,6,8,0.0,44,,,11,+1 Lap
282,91,15,14,9,0.0,44,,,11,+1 Lap
282,65,32,13,10,0.0,44,,,11,+1 Lap
282,104,18,20,11,0.0,44,,,11,+1 Lap
282,112,33,23,12,0.0,44,,,11,+1 Lap
282,123,17,24,13,0.0,44,,,11,+1 Lap
282,94,18,22,14,0.0,44,,,11,+1 Lap
282,71,3,2,15,0.0,43,,,27,Tyre
282,105,26,26,16,0.0,43,,,12,+2 Laps
282,118,29,11,17,0.0,42,,,13,+3 Laps
282,22,17,17,18,0.0,34,,,67,Wheel bearing
282,79,25,21,19,0.0,28,,,86,Halfshaft
282,109,15,18,20,0.0,22,,,20,Spun off
282,70,32,15,21,0.0,19,,,20,Spun off
282,88,29,8,22,0.0,9,,,4,Collision
282,121,1,12,23,0.0,4,,,4,Collision
282,69,26,25,24,0.0,4,,,22,Suspension
282,110,25,19,25,0.0,1,,,6,Gearbox
282,100,33,16,26,0.0,0,,,6,Gearbox
283,71,3,2,1,10.0,77,,,1,Finished
283,119,22,5,2,6.0,77,,,1,Finished
283,77,6,6,3,4.0,77,,,1,Finished
283,118,29,9,4,3.0,76,,,11,+1 Lap
283,84,27,13,5,2.0,76,,,11,+1 Lap
283,91,15,17,6,1.0,76,,,11,+1 Lap
283,87,27,12,7,0.0,76,,,11,+1 Lap
283,112,33,19,8,0.0,75,,,12,+2 Laps
283,123,17,24,9,0.0,75,,,12,+2 Laps
283,79,25,23,10,0.0,73,,,14,+4 Laps
283,110,25,22,11,0.0,72,,,15,+5 Laps
283,117,3,1,12,0.0,70,,,17,+7 Laps
283,94,18,7,13,0.0,59,,,3,Accident
283,100,33,18,14,0.0,54,,,5,Engine
283,70,32,21,15,0.0,45,,,6,Gearbox
283,88,29,10,16,0.0,41,,,20,Spun off
283,105,26,25,17,0.0,39,,,25,Overheating
283,65,32,20,18,0.0,38,,,20,Spun off
283,69,26,26,19,0.0,37,,,20,Spun off
283,30,22,3,20,0.0,26,,,48,Fuel pump
283,104,18,14,21,0.0,22,,,22,Suspension
283,55,6,8,22,0.0,22,,,20,Spun off
283,109,15,15,23,0.0,18,,,5,Engine
283,102,1,4,24,0.0,17,,,37,Throttle
283,121,1,11,25,0.0,15,,,37,Throttle
283,22,17,16,26,0.0,0,,,3,Accident
284,71,3,2,1,10.0,44,,,1,Finished
284,30,22,3,2,6.0,44,,,1,Finished
284,117,3,1,3,4.0,44,,,1,Finished
284,102,1,5,4,3.0,44,,,1,Finished
284,65,32,10,5,2.0,43,,,11,+1 Lap
284,119,22,8,6,1.0,43,,,11,+1 Lap
284,84,27,11,7,0.0,43,,,11,+1 Lap
284,121,1,14,8,0.0,43,,,11,+1 Lap
284,109,15,9,9,0.0,43,,,11,+1 Lap
284,77,6,16,10,0.0,42,,,4,Collision
284,87,27,15,11,0.0,42,,,4,Collision
284,112,33,18,12,0.0,42,,,12,+2 Laps
284,69,26,24,13,0.0,42,,,12,+2 Laps
284,105,26,25,14,0.0,41,,,13,+3 Laps
284,79,25,23,15,0.0,40,,,14,+4 Laps
284,100,33,19,16,0.0,37,,,48,Fuel pump
284,118,29,7,17,0.0,28,,,5,Engine
284,91,15,12,18,0.0,27,,,5,Engine
284,110,25,17,19,0.0,24,,,5,Engine
284,104,18,22,20,0.0,15,,,20,Spun off
284,94,18,21,21,0.0,15,,,20,Spun off
284,88,29,6,22,0.0,14,,,6,Gearbox
284,22,17,12,23,0.0,11,,,67,Wheel bearing
284,55,6,4,24,0.0,4,,,22,Suspension
284,123,17,20,25,0.0,0,,,6,Gearbox
284,70,32,26,26,0.0,0,,,82,Injury
285,71,3,2,1,10.0,53,,,1,Finished
285,55,6,3,2,6.0,53,,,1,Finished
285,121,1,9,3,4.0,52,,,11,+1 Lap
285,91,15,15,4,3.0,52,,,11,+1 Lap
285,119,22,10,5,2.0,52,,,11,+1 Lap
285,100,33,20,6,1.0,52,,,11,+1 Lap
285,94,18,22,7,0.0,51,,,12,+2 Laps
285,104,18,24,8,0.0,51,,,12,+2 Laps
285,112,33,16,9,0.0,51,,,12,+2 Laps
285,69,26,25,10,0.0,51,,,12,+2 Laps
285,83,32,26,11,0.0,49,,,10,Electrical
285,117,3,1,12,0.0,48,,,5,Engine
285,110,25,18,13,0.0,47,,,51,Oil pressure
285,79,25,17,14,0.0,47,,,16,+6 Laps
285,105,26,21,15,0.0,23,,,22,Suspension
285,30,22,5,16,0.0,21,,,5,Engine
285,87,27,14,17,0.0,20,,,20,Spun off
285,77,6,6,18,0.0,15,,,22,Suspension
285,65,32,7,19,0.0,14,,,20,Spun off
285,84,27,12,20,0.0,8,,,4,Collision
285,102,1,4,21,0.0,8,,,4,Collision
285,88,29,8,22,0.0,0,,,4,Collision
285,118,29,11,23,0.0,0,,,4,Collision
285,109,15,13,24,0.0,0,,,4,Collision
285,22,17,19,25,0.0,0,,,4,Collision
285,124,17,23,26,0.0,0,,,4,Collision
286,30,22,6,1,10.0,71,,,1,Finished
286,117,3,2,2,6.0,71,,,1,Finished
286,71,3,1,3,4.0,71,,,1,Finished
286,55,6,5,4,3.0,71,,,1,Finished
286,91,15,13,5,2.0,70,,,11,+1 Lap
286,84,27,11,6,1.0,70,,,11,+1 Lap
286,109,15,12,7,0.0,69,,,12,+2 Laps
286,94,18,19,8,0.0,69,,,12,+2 Laps
286,104,18,24,9,0.0,69,,,12,+2 Laps
286,112,33,20,10,0.0,69,,,12,+2 Laps
286,100,33,22,11,0.0,68,,,13,+3 Laps
286,110,25,17,12,0.0,68,,,13,+3 Laps
286,22,17,15,13,0.0,68,,,13,+3 Laps
286,69,26,26,14,0.0,68,,,13,+3 Laps
286,118,29,9,15,0.0,63,,,3,Accident
286,119,22,7,16,0.0,63,,,3,Accident
286,83,32,18,17,0.0,61,,,20,Spun off
286,65,32,14,18,0.0,60,,,20,Spun off
286,87,27,10,19,0.0,51,,,3,Accident
286,105,26,25,20,0.0,38,,,6,Gearbox
286,77,6,8,21,0.0,35,,,3,Accident
286,57,1,3,22,0.0,32,,,20,Spun off
286,88,29,16,23,0.0,27,,,6,Gearbox
286,102,1,4,24,0.0,19,,,5,Engine
286,79,25,21,25,0.0,12,,,20,Spun off
286,125,17,23,26,0.0,8,,,5,Engine
287,102,1,2,1,10.0,53,,,1,Finished
287,117,3,1,2,6.0,53,,,1,Finished
287,57,1,3,3,4.0,53,,,1,Finished
287,71,3,6,4,3.0,53,,,1,Finished
287,22,17,12,5,2.0,53,,,1,Finished
287,56,17,8,6,1.0,53,,,1,Finished
287,87,27,17,7,0.0,52,,,11,+1 Lap
287,109,15,11,8,0.0,52,,,11,+1 Lap
287,84,27,15,9,0.0,51,,,4,Collision
287,94,18,22,10,0.0,51,,,12,+2 Laps
287,65,32,19,11,0.0,51,,,12,+2 Laps
287,126,33,23,12,0.0,51,,,12,+2 Laps
287,83,32,20,13,0.0,49,,,20,Spun off
287,118,29,7,14,0.0,48,,,4,Collision
287,119,22,10,15,0.0,45,,,20,Spun off
287,77,6,5,16,0.0,40,,,5,Engine
287,88,29,9,17,0.0,28,,,20,Spun off
287,111,18,13,18,0.0,26,,,54,Withdrew
287,79,25,24,19,0.0,26,,,5,Engine
287,91,15,16,20,0.0,25,,,5,Engine
287,100,33,21,21,0.0,17,,,5,Engine
287,30,22,4,22,0.0,10,,,4,Collision
287,55,6,14,23,0.0,7,,,5,Engine
287,110,25,18,24,0.0,0,,,4,Collision
288,102,1,1,1,10.0,79,,,1,Finished
288,117,3,2,2,6.0,79,,,1,Finished
288,71,3,3,3,4.0,79,,,1,Finished
288,55,6,7,4,3.0,78,,,11,+1 Lap
288,77,6,6,5,2.0,78,,,11,+1 Lap
288,84,27,8,6,1.0,78,,,11,+1 Lap
288,88,29,10,7,0.0,78,,,11,+1 Lap
288,119,22,9,8,0.0,77,,,69,Fuel system
288,87,27,14,9,0.0,77,,,12,+2 Laps
288,118,29,17,10,0.0,77,,,12,+2 Laps
288,22,17,13,11,0.0,76,,,13,+3 Laps
288,100,33,21,12,0.0,76,,,13,+3 Laps
288,110,25,15,13,0.0,75,,,14,+4 Laps
288,126,33,24,14,0.0,74,,,15,+5 Laps
288,91,15,11,15,0.0,73,,,23,Brakes
288,109,15,12,16,0.0,56,,,3,Accident
288,111,18,22,17,0.0,34,,,20,Spun off
288,57,1,5,18,0.0,28,,,23,Brakes
288,30,22,4,19,0.0,19,,,5,Engine
288,79,25,18,20,0.0,11,,,20,Spun off
288,56,17,19,21,0.0,10,,,3,Accident
288,65,32,20,22,0.0,9,,,22,Suspension
288,94,18,16,23,0.0,5,,,6,Gearbox
288,83,32,23,24,0.0,0,,,3,Accident
289,95,3,1,1,10.0,72,,,1,Finished
289,119,3,4,2,6.0,72,,,1,Finished
289,102,1,2,3,4.0,72,,,1,Finished
289,30,22,6,4,3.0,72,,,1,Finished
289,77,1,3,5,2.0,72,,,1,Finished
289,65,32,11,6,1.0,71,,,11,+1 Lap
289,100,27,13,7,0.0,71,,,11,+1 Lap
289,88,29,16,8,0.0,70,,,12,+2 Laps
289,57,32,21,9,0.0,70,,,12,+2 Laps
289,105,29,17,10,0.0,70,,,12,+2 Laps
289,127,17,23,11,0.0,70,,,12,+2 Laps
289,79,33,18,12,0.0,68,,,14,+4 Laps
289,128,34,26,13,0.0,68,,,14,+4 Laps
289,129,25,12,14,0.0,62,,,5,Engine
289,123,27,14,15,0.0,60,,,69,Fuel system
289,94,35,25,16,0.0,56,,,8,Clutch
289,81,18,19,17,0.0,55,,,5,Engine
289,109,35,24,18,0.0,44,,,6,Gearbox
289,104,18,20,19,0.0,43,,,91,Alternator
289,110,25,10,20,0.0,41,,,5,Engine
289,55,6,5,21,0.0,40,,,5,Engine
289,122,6,9,22,0.0,28,,,5,Engine
289,99,36,15,23,0.0,23,,,5,Engine
289,91,37,7,24,0.0,13,,,25,Overheating
289,92,33,22,25,0.0,8,,,38,Steering
289,84,22,8,26,0.0,1,,,8,Clutch
289,108,37,0,27,0.0,0,,,81,Did not qualify
289,130,36,0,28,0.0,0,,,81,Did not qualify
289,131,17,0,29,0.0,0,,,81,Did not qualify
289,132,34,0,30,0.0,0,,,81,Did not qualify
290,95,3,1,1,10.0,69,,,1,Finished
290,119,3,2,2,6.0,69,,,1,Finished
290,30,22,3,3,4.0,69,,,1,Finished
290,77,1,5,4,3.0,69,,,1,Finished
290,110,25,11,5,2.0,68,,,11,+1 Lap
290,57,32,18,6,1.0,68,,,11,+1 Lap
290,65,32,12,7,0.0,68,,,11,+1 Lap
290,109,35,7,8,0.0,68,,,11,+1 Lap
290,100,27,26,9,0.0,67,,,12,+2 Laps
290,123,27,22,10,0.0,67,,,12,+2 Laps
290,92,33,13,11,0.0,66,,,13,+3 Laps
290,79,33,24,12,0.0,66,,,13,+3 Laps
290,105,29,25,13,0.0,65,,,14,+4 Laps
290,84,22,4,14,0.0,47,,,5,Engine
290,99,36,14,15,0.0,45,,,8,Clutch
290,130,36,23,16,0.0,37,,,20,Spun off
290,94,35,9,17,0.0,36,,,64,Handling
290,55,6,10,18,0.0,31,,,5,Engine
290,81,18,21,19,0.0,29,,,20,Spun off
290,131,17,15,20,0.0,17,,,6,Gearbox
290,129,25,16,21,0.0,12,,,5,Engine
290,102,1,6,22,0.0,11,,,7,Transmission
290,104,18,17,23,0.0,2,,,20,Spun off
290,127,17,8,24,0.0,0,,,5,Engine
290,91,37,19,25,0.0,0,,,4,Collision
290,122,6,20,26,0.0,0,,,4,Collision
290,88,29,0,27,0.0,0,,,81,Did not qualify
290,108,37,0,28,0.0,0,,,81,Did not qualify
290,128,34,0,29,0.0,0,,,81,Did not qualify
290,132,34,0,30,0.0,0,,,81,Did not qualify
291,95,3,1,1,10.0,71,,,1,Finished
291,119,3,2,2,6.0,71,,,1,Finished
291,30,22,5,3,4.0,70,,,11,+1 Lap
291,55,6,6,4,3.0,70,,,11,+1 Lap
291,122,6,11,5,2.0,70,,,11,+1 Lap
291,105,29,14,6,1.0,70,,,11,+1 Lap
291,81,18,23,7,0.0,69,,,12,+2 Laps
291,109,35,16,8,0.0,69,,,12,+2 Laps
291,79,33,25,9,0.0,68,,,13,+3 Laps
291,57,32,24,10,0.0,67,,,14,+4 Laps
291,99,36,19,11,0.0,62,,,5,Engine
291,91,37,9,12,0.0,55,,,8,Clutch
291,104,18,20,13,0.0,54,,,6,Gearbox
291,129,25,17,14,0.0,52,,,5,Engine
291,100,27,15,15,0.0,42,,,6,Gearbox
291,65,32,26,16,0.0,36,,,20,Spun off
291,123,27,10,17,0.0,36,,,4,Collision
291,127,17,21,18,0.0,36,,,6,Gearbox
291,84,22,7,19,0.0,30,,,4,Collision
291,94,35,8,20,0.0,24,,,8,Clutch
291,92,33,18,21,0.0,23,,,22,Suspension
291,110,25,13,22,0.0,21,,,5,Engine
291,102,1,3,23,0.0,17,,,5,Engine
291,77,1,4,24,0.0,4,,,10,Electrical
291,88,29,22,25,0.0,2,,,5,Engine
291,131,17,12,26,0.0,1,,,6,Gearbox
291,130,36,0,27,0.0,0,,,81,Did not qualify
291,108,37,0,28,0.0,0,,,81,Did not qualify
291,128,34,0,29,0.0,0,,,81,Did not qualify
291,132,34,0,30,0.0,0,,,81,Did not qualify
292,95,3,1,1,10.0,65,,,1,Finished
292,30,22,2,2,6.0,65,,,1,Finished
292,55,6,8,3,4.0,65,,,1,Finished
292,77,1,7,4,3.0,65,,,1,Finished
292,105,29,16,5,2.0,64,,,11,+1 Lap
292,94,35,13,6,1.0,63,,,12,+2 Laps
292,88,29,19,7,0.0,63,,,12,+2 Laps
292,91,37,9,8,0.0,63,,,12,+2 Laps
292,102,1,3,9,0.0,62,,,20,Spun off
292,122,6,5,10,0.0,62,,,20,Spun off
292,104,18,22,11,0.0,61,,,14,+4 Laps
292,108,37,23,12,0.0,61,,,14,+4 Laps
292,109,35,12,13,0.0,56,,,20,Spun off
292,99,36,18,14,0.0,56,,,20,Spun off
292,57,32,21,15,0.0,56,,,20,Spun off
292,100,27,10,16,0.0,55,,,20,Spun off
292,92,33,24,17,0.0,35,,,5,Engine
292,129,25,15,18,0.0,30,,,20,Spun off
292,81,18,25,19,0.0,26,,,64,Handling
292,127,17,17,20,0.0,24,,,20,Spun off
292,130,36,20,21,0.0,22,,,20,Spun off
292,119,3,4,22,0.0,19,,,20,Spun off
292,65,32,26,23,0.0,13,,,20,Spun off
292,123,27,14,24,0.0,11,,,5,Engine
292,84,22,6,25,0.0,4,,,20,Spun off
292,110,25,11,26,0.0,2,,,5,Engine
292,79,33,0,27,0.0,0,,,81,Did not qualify
292,128,34,0,28,0.0,0,,,81,Did not qualify
292,131,17,0,29,0.0,0,,,81,Did not qualify
292,71,34,0,30,0.0,0,,,81,Did not qualify
292,90,38,0,31,0.0,0,,,97,Did not prequalify
292,135,38,0,32,0.0,0,,,97,Did not prequalify
293,95,3,1,1,10.0,60,,,1,Finished
293,119,3,2,2,6.0,60,,,1,Finished
293,102,1,3,3,4.0,60,,,1,Finished
293,84,22,6,4,3.0,60,,,1,Finished
293,105,29,9,5,2.0,59,,,11,+1 Lap
293,94,35,15,6,1.0,59,,,11,+1 Lap
293,127,17,16,7,0.0,58,,,12,+2 Laps
293,129,25,20,8,0.0,58,,,12,+2 Laps
293,100,27,13,9,0.0,58,,,12,+2 Laps
293,88,29,11,10,0.0,58,,,12,+2 Laps
293,109,35,16,11,0.0,57,,,5,Engine
293,91,37,12,12,0.0,57,,,13,+3 Laps
293,108,37,24,13,0.0,57,,,13,+3 Laps
293,110,25,14,14,0.0,55,,,69,Fuel system
293,79,33,17,15,0.0,40,,,20,Spun off
293,55,6,7,16,0.0,39,,,4,Collision
293,77,1,4,17,0.0,39,,,4,Collision
293,92,33,19,18,0.0,32,,,20,Spun off
293,123,27,10,19,0.0,29,,,5,Engine
293,131,17,23,20,0.0,25,,,6,Gearbox
293,81,18,21,21,0.0,24,,,5,Engine
293,99,36,22,22,0.0,24,,,5,Engine
293,30,22,5,23,0.0,20,,,20,Spun off
293,122,6,8,24,0.0,11,,,20,Spun off
293,104,18,25,25,0.0,8,,,6,Gearbox
293,65,32,26,26,0.0,8,,,6,Gearbox
293,57,32,0,27,0.0,0,,,81,Did not qualify
293,130,36,0,28,0.0,0,,,81,Did not qualify
293,71,34,0,29,0.0,0,,,81,Did not qualify
293,128,34,0,30,0.0,0,,,81,Did not qualify
293,90,38,0,31,0.0,0,,,97,Did not prequalify
293,135,38,0,32,0.0,0,,,97,Did not prequalify
294,102,1,3,1,10.0,78,,,1,Finished
294,95,3,1,2,6.0,78,,,1,Finished
294,119,3,2,3,4.0,78,,,1,Finished
294,30,22,6,4,3.0,78,,,1,Finished
294,84,22,7,5,2.0,78,,,1,Finished
294,92,33,15,6,1.0,77,,,11,+1 Lap
294,105,29,11,7,0.0,77,,,11,+1 Lap
294,104,18,17,8,0.0,77,,,11,+1 Lap
294,109,35,20,9,0.0,76,,,12,+2 Laps
294,100,27,23,10,0.0,76,,,12,+2 Laps
294,88,29,19,11,0.0,76,,,12,+2 Laps
294,123,27,22,12,0.0,75,,,13,+3 Laps
294,122,6,8,13,0.0,60,,,20,Spun off
294,77,1,5,14,0.0,32,,,6,Gearbox
294,57,32,14,15,0.0,30,,,6,Gearbox
294,55,6,4,16,0.0,28,,,6,Gearbox
294,127,17,13,17,0.0,18,,,6,Gearbox
294,65,32,9,18,0.0,17,,,20,Spun off
294,90,38,26,19,0.0,11,,,5,Engine
294,110,25,10,20,0.0,9,,,6,Gearbox
294,99,36,25,21,0.0,9,,,5,Engine
294,131,17,21,22,0.0,6,,,20,Spun off
294,129,25,24,23,0.0,4,,,7,Transmission
