RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
1013,846,1,7,8,4.0,51,205.047,1:45.394,1,Finished,8.0,0 days 01:33:33.210000,01:33:33.210000
1013,840,211,13,9,2.0,51,203.858,1:46.009,1,Finished,9.0,0 days 01:33:36.758000,01:33:36.758000
1013,8,51,0,10,1.0,50,202.958,1:46.479,11,+1 Lap,10.0,0 days 01:32:08.200000,01:32:08.200000
1013,848,5,11,11,0.0,50,204.349,1:45.754,11,+1 Lap,11.0,0 days 01:32:10.899000,01:32:10.899000
1013,841,51,17,12,0.0,50,203.935,1:45.969,11,+1 Lap,12.0,0 days 01:32:13.392000,01:32:13.392000
1013,825,210,12,13,0.0,50,202.572,1:46.682,11,+1 Lap,13.0,0 days 01:32:41.161000,01:32:41.161000
1013,807,4,15,14,0.0,50,201.204,1:47.407,11,+1 Lap,14.0,0 days 01:33:06.125000,01:33:06.125000
1013,847,3,16,15,0.0,49,201.497,1:47.251,12,+2 Laps,15.0,0 days 01:32:06.078000,01:32:06.078000
1013,9,3,0,16,0.0,49,200.64,1:47.709,12,+2 Laps,16.0,0 days 01:32:39.174000,01:32:39.174000
1013,842,9,0,17,0.0,38,204.43,1:45.712,7,Transmission,,0 days 01:08:41.128000,01:08:41.128000
1013,154,210,14,18,0.0,38,199.146,1:48.517,23,Brakes,,0 days 01:11:08.551000,01:11:08.551000
1013,826,5,6,19,0.0,33,200.692,1:47.681,4,Collision,,0 days 01:01:31.535000,01:01:31.535000
1013,817,4,10,20,0.0,31,202.41,1:46.767,4,Collision,,0 days 00:57:59.205000,00:57:59.205000
1014,1,131,2,1,26.0,66,213.499,1:18.492,1,Finished,1.0,0 days 01:35:50.443000,01:35:50.443000
1014,822,131,1,2,18.0,66,212.835,1:18.737,1,Finished,2.0,0 days 01:35:54.517000,01:35:54.517000
1014,830,9,4,3,15.0,66,210.081,1:19.769,1,Finished,3.0,0 days 01:35:58.122000,01:35:58.122000
1014,20,6,3,4,12.0,66,209.947,1:19.820,1,Finished,4.0,0 days 01:35:59.610000,01:35:59.610000
1014,844,6,5,5,10.0,66,209.469,1:20.002,1,Finished,5.0,0 days 01:36:03.804000,01:36:03.804000
1014,842,9,6,6,8.0,66,208.08,1:20.536,1,Finished,6.0,0 days 01:36:10.019000,01:36:10.019000
1014,825,210,8,7,6.0,66,207.478,1:20.770,1,Finished,7.0,0 days 01:36:18.602000,01:36:18.602000
1014,832,1,12,8,4.0,66,207.249,1:20.859,1,Finished,8.0,0 days 01:36:22.785000,01:36:22.785000
1014,826,5,9,9,2.0,66,207.591,1:20.726,1,Finished,9.0,0 days 01:36:23.499000,01:36:23.499000
1014,154,210,7,10,1.0,66,206.743,1:21.057,1,Finished,10.0,0 days 01:36:25.084000,01:36:25.084000
1014,848,5,11,11,0.0,66,206.817,1:21.028,1,Finished,11.0,0 days 01:36:25.888000,01:36:25.888000
1014,817,4,13,12,0.0,66,207.876,1:20.615,1,Finished,12.0,0 days 01:36:27.201000,01:36:27.201000
1014,807,4,0,13,0.0,66,206.171,1:21.282,1,Finished,13.0,0 days 01:36:29.684000,01:36:29.684000
1014,8,51,14,14,0.0,66,205.917,1:21.382,1,Finished,14.0,0 days 01:36:32.246000,01:36:32.246000
1014,815,211,15,15,0.0,66,204.717,1:21.859,1,Finished,15.0,0 days 01:36:37.320000,01:36:37.320000
1014,841,51,18,16,0.0,66,204.782,1:21.833,1,Finished,16.0,0 days 01:36:38.134000,01:36:38.134000
1014,847,3,19,17,0.0,65,203.418,1:22.382,11,+1 Lap,17.0,0 days 01:36:50.228000,01:36:50.228000
1014,9,3,17,18,0.0,65,201.413,1:23.202,11,+1 Lap,18.0,0 days 01:36:57.514000,01:36:57.514000
1014,840,211,16,19,0.0,44,201.355,1:23.226,4,Collision,,0 days 01:02:21.510000,01:02:21.510000
1014,846,1,10,20,0.0,44,202.977,1:22.561,4,Collision,,0 days 01:02:22.095000,01:02:22.095000
1015,1,131,1,1,25.0,78,157.721,1:16.167,1,Finished,1.0,0 days 01:43:28.437000,01:43:28.437000
1015,20,6,4,2,18.0,78,157.494,1:16.277,1,Finished,2.0,0 days 01:43:31.039000,01:43:31.039000
1015,822,131,2,3,15.0,78,159.828,1:15.163,1,Finished,3.0,0 days 01:43:31.599000,01:43:31.599000
1015,830,9,3,4,12.0,78,157.593,1:16.229,1,Finished,4.0,0 days 01:43:28.974000,01:43:28.974000
1015,842,9,8,5,11.0,78,161.73,1:14.279,1,Finished,5.0,0 days 01:43:38.383000,01:43:38.383000
1015,832,1,9,6,8.0,78,158.295,1:15.891,1,Finished,6.0,0 days 01:44:21.891000,01:44:21.891000
1015,826,5,7,7,6.0,78,157.471,1:16.288,1,Finished,7.0,0 days 01:44:23.011000,01:44:23.011000
1015,848,5,10,8,4.0,78,158.89,1:15.607,1,Finished,8.0,0 days 01:44:23.637000,01:44:23.637000
1015,817,4,6,9,2.0,78,158.701,1:15.697,1,Finished,9.0,0 days 01:44:29.331000,01:44:29.331000
1015,154,210,13,10,1.0,78,156.531,1:16.746,1,Finished,10.0,0 days 01:44:24.471000,01:44:24.471000
1015,846,1,12,11,0.0,78,157.214,1:16.413,1,Finished,11.0,0 days 01:44:35.238000,01:44:35.238000
1015,815,211,16,12,0.0,77,156.803,1:16.613,11,+1 Lap,12.0,0 days 01:43:36.895000,01:43:36.895000
1015,807,4,11,13,0.0,77,157.496,1:16.276,11,+1 Lap,13.0,0 days 01:43:39.847000,01:43:39.847000
1015,825,210,5,14,0.0,77,156.031,1:16.992,11,+1 Lap,14.0,0 days 01:43:35.954000,01:43:35.954000
1015,847,3,19,15,0.0,77,155.938,1:17.038,11,+1 Lap,15.0,0 days 01:43:54.771000,01:43:54.771000
1015,840,211,17,16,0.0,77,157.284,1:16.379,11,+1 Lap,16.0,0 days 01:44:01.696000,01:44:01.696000
1015,8,51,14,17,0.0,77,157.166,1:16.436,11,+1 Lap,17.0,0 days 01:44:17.079000,01:44:17.079000
1015,9,3,20,18,0.0,77,155.233,1:17.388,11,+1 Lap,18.0,0 days 01:44:47.505000,01:44:47.505000
1015,841,51,18,19,0.0,76,157.448,1:16.299,12,+2 Laps,19.0,0 days 01:43:34.397000,01:43:34.397000
1015,844,6,15,20,0.0,16,151.775,1:19.151,4,Collision,,0 days 00:24:10.404000,00:24:10.404000
1016,1,131,2,1,25.0,70,209.851,1:14.813,1,Finished,1.0,0 days 01:29:07.084000,01:29:07.084000
1016,20,6,1,2,18.0,70,209.677,1:14.875,1,Finished,2.0,0 days 01:29:05.742000,01:29:05.742000
1016,844,6,3,3,15.0,70,211.14,1:14.356,1,Finished,3.0,0 days 01:29:11.780000,01:29:11.780000
1016,822,131,6,4,13.0,70,214.833,1:13.078,1,Finished,4.0,0 days 01:29:58.127000,01:29:58.127000
1016,830,9,9,5,10.0,70,209.98,1:14.767,1,Finished,5.0,0 days 01:30:04.739000,01:30:04.739000
1016,817,4,4,6,8.0,69,206.37,1:16.075,11,+1 Lap,6.0,0 days 01:29:10.157000,01:29:10.157000
1016,807,4,7,7,6.0,69,206.587,1:15.995,11,+1 Lap,7.0,0 days 01:29:10.559000,01:29:10.559000
1016,842,9,5,8,4.0,69,206.147,1:16.157,11,+1 Lap,8.0,0 days 01:29:20.625000,01:29:20.625000
1016,840,211,17,9,2.0,69,206.456,1:16.043,11,+1 Lap,9.0,0 days 01:29:39.111000,01:29:39.111000
1016,826,5,10,10,1.0,69,206.036,1:16.198,11,+1 Lap,10.0,0 days 01:29:41.599000,01:29:41.599000
1016,832,1,11,11,0.0,69,205.301,1:16.471,11,+1 Lap,11.0,0 days 01:29:43.767000,01:29:43.767000
1016,815,211,15,12,0.0,69,205.723,1:16.314,11,+1 Lap,12.0,0 days 01:29:51.999000,01:29:51.999000
1016,841,51,12,13,0.0,69,205.586,1:16.365,11,+1 Lap,13.0,0 days 01:30:14.968000,01:30:14.968000
1016,154,210,14,14,0.0,69,205.909,1:16.245,11,+1 Lap,14.0,0 days 01:30:16.637000,01:30:16.637000
1016,8,51,16,15,0.0,69,208.101,1:15.442,11,+1 Lap,15.0,0 days 01:30:17.197000,01:30:17.197000
1016,847,3,18,16,0.0,68,203.254,1:17.241,12,+2 Laps,16.0,0 days 01:29:59.792000,01:29:59.792000
1016,825,210,0,17,0.0,68,203.075,1:17.309,12,+2 Laps,17.0,0 days 01:30:08.366000,01:30:08.366000
1016,9,3,19,18,0.0,67,203.139,1:17.285,13,+3 Laps,18.0,0 days 01:29:36.150000,01:29:36.150000
1016,848,5,13,19,0.0,59,203.491,1:17.151,130,Collision damage,,0 days 01:18:06.403000,01:18:06.403000
1016,846,1,8,20,0.0,8,201.217,1:18.023,22,Suspension,,0 days 00:10:46.205000,00:10:46.205000
1017,1,131,1,1,25.0,53,226.717,1:32.764,1,Finished,1.0,0 days 01:24:31.198000,01:24:31.198000
1017,822,131,2,2,18.0,53,224.725,1:33.586,1,Finished,2.0,0 days 01:24:49.254000,01:24:49.254000
1017,844,6,3,3,15.0,53,224.146,1:33.828,1,Finished,3.0,0 days 01:24:50.183000,01:24:50.183000
1017,830,9,4,4,12.0,53,223.351,1:34.162,1,Finished,4.0,0 days 01:25:06.103000,01:25:06.103000
1017,20,6,7,5,11.0,53,226.775,1:32.740,1,Finished,5.0,0 days 01:25:33.994000,01:25:33.994000
1017,832,1,6,6,8.0,53,222.408,1:34.561,1,Finished,6.0,0 days 01:26:06.660000,01:26:06.660000
1017,8,51,12,7,6.0,52,221.677,1:34.873,11,+1 Lap,7.0,0 days 01:24:39.791000,01:24:39.791000
1017,807,4,13,8,4.0,52,221.497,1:34.950,11,+1 Lap,8.0,0 days 01:24:40.351000,01:24:40.351000
1017,846,1,5,9,2.0,52,221.955,1:34.754,11,+1 Lap,9.0,0 days 01:24:42.192000,01:24:42.192000
1017,842,9,9,10,1.0,52,220.922,1:35.197,11,+1 Lap,10.0,0 days 01:24:47.422000,01:24:47.422000
1017,817,4,8,11,0.0,52,221.032,1:35.150,11,+1 Lap,11.0,0 days 01:24:38.867000,01:24:38.867000
1017,815,211,14,12,0.0,52,221.348,1:35.014,11,+1 Lap,12.0,0 days 01:24:52.514000,01:24:52.514000
1017,840,211,17,13,0.0,52,221.558,1:34.924,11,+1 Lap,13.0,0 days 01:24:54.884000,01:24:54.884000
1017,826,5,19,14,0.0,52,220.857,1:35.225,11,+1 Lap,14.0,0 days 01:25:07.111000,01:25:07.111000
1017,848,5,11,15,0.0,52,221.313,1:35.029,11,+1 Lap,15.0,0 days 01:25:09.506000,01:25:09.506000
1017,841,51,10,16,0.0,52,221.113,1:35.115,11,+1 Lap,16.0,0 days 01:25:26.721000,01:25:26.721000
1017,825,210,15,17,0.0,52,219.78,1:35.692,11,+1 Lap,17.0,0 days 01:25:31.792000,01:25:31.792000
1017,9,3,18,18,0.0,51,217.696,1:36.608,12,+2 Laps,18.0,0 days 01:25:04.612000,01:25:04.612000
1017,847,3,20,19,0.0,51,219.463,1:35.830,12,+2 Laps,19.0,0 days 01:25:13.684000,01:25:13.684000
1017,154,210,16,20,0.0,44,219.782,1:35.691,31,Retired,20.0,0 days 01:12:24.807000,01:12:24.807000
1018,830,9,2,1,26.0,71,230.378,1:07.475,1,Finished,1.0,0 days 01:22:01.822000,01:22:01.822000
1018,844,6,1,2,18.0,71,228.62,1:07.994,1,Finished,2.0,0 days 01:22:04.546000,01:22:04.546000
1018,822,131,3,3,15.0,71,226.716,1:08.565,1,Finished,3.0,0 days 01:22:20.782000,01:22:20.782000
1018,20,6,9,4,12.0,71,229.694,1:07.676,1,Finished,4.0,0 days 01:22:21.432000,01:22:21.432000
1018,1,131,4,5,10.0,71,228.432,1:08.050,1,Finished,5.0,0 days 01:22:24.627000,01:22:24.627000
1018,846,1,5,6,8.0,70,226.274,1:08.699,11,+1 Lap,6.0,0 days 01:22:03.289000,01:22:03.289000
1018,842,9,8,7,6.0,70,225.974,1:08.790,11,+1 Lap,7.0,0 days 01:22:09.034000,01:22:09.034000
1018,832,1,19,8,4.0,70,228.207,1:08.117,11,+1 Lap,8.0,0 days 01:22:20.204000,01:22:20.204000
1018,8,51,6,9,2.0,70,224.876,1:09.126,11,+1 Lap,9.0,0 days 01:22:22.313000,01:22:22.313000
1018,841,51,7,10,1.0,70,225.12,1:09.051,11,+1 Lap,10.0,0 days 01:22:22.975000,01:22:22.975000
1018,815,211,13,11,0.0,70,225.087,1:09.061,11,+1 Lap,11.0,0 days 01:22:25.725000,01:22:25.725000
1018,817,4,12,12,0.0,70,228.536,1:08.019,11,+1 Lap,12.0,0 days 01:22:26.886000,01:22:26.886000
1018,807,4,15,13,0.0,70,224.48,1:09.248,11,+1 Lap,13.0,0 days 01:22:28.613000,01:22:28.613000
1018,840,211,14,14,0.0,70,224.35,1:09.288,11,+1 Lap,14.0,0 days 01:22:36.541000,01:22:36.541000
1018,848,5,18,15,0.0,70,225.463,1:08.946,11,+1 Lap,15.0,0 days 01:22:38.215000,01:22:38.215000
1018,154,210,11,16,0.0,70,225.329,1:08.987,11,+1 Lap,16.0,0 days 01:22:46.158000,01:22:46.158000
1018,826,5,16,17,0.0,70,223.672,1:09.498,11,+1 Lap,17.0,0 days 01:23:07.718000,01:23:07.718000
1018,847,3,0,18,0.0,69,222.303,1:09.926,12,+2 Laps,18.0,0 days 01:22:17.832000,01:22:17.832000
1018,825,210,10,19,0.0,69,225.604,1:08.903,12,+2 Laps,19.0,0 days 01:22:39.693000,01:22:39.693000
1018,9,3,17,20,0.0,68,219.051,1:10.964,13,+3 Laps,20.0,0 days 01:22:14.362000,01:22:14.362000
1019,1,131,2,1,26.0,52,242.735,1:27.369,1,Finished,1.0,0 days 01:21:08.452000,01:21:08.452000
1019,822,131,1,2,18.0,52,242.633,1:27.406,1,Finished,2.0,0 days 01:21:33.380000,01:21:33.380000
1019,844,6,3,3,15.0,52,237.452,1:29.313,1,Finished,3.0,0 days 01:21:38.569000,01:21:38.569000
1019,842,9,5,4,12.0,52,236.839,1:29.544,1,Finished,4.0,0 days 01:21:43.144000,01:21:43.144000
1019,830,9,4,5,10.0,52,237.561,1:29.272,1,Finished,5.0,0 days 01:21:47.910000,01:21:47.910000
1019,832,1,13,6,8.0,52,236.277,1:29.757,1,Finished,6.0,0 days 01:22:02.091000,01:22:02.091000
1019,817,4,7,7,6.0,52,236.628,1:29.624,1,Finished,7.0,0 days 01:22:02.853000,01:22:02.853000
1019,8,51,12,8,4.0,52,235.551,1:30.034,1,Finished,8.0,0 days 01:22:13.992000,01:22:13.992000
1019,826,5,17,9,2.0,52,235.875,1:29.910,1,Finished,9.0,0 days 01:22:15.172000,01:22:15.172000
1019,807,4,10,10,1.0,52,235.773,1:29.949,1,Finished,10.0,0 days 01:22:21.185000,01:22:21.185000
1019,846,1,8,11,0.0,52,236.596,1:29.636,1,Finished,11.0,0 days 01:22:22.733000,01:22:22.733000
1019,848,5,9,12,0.0,52,233.378,1:30.872,1,Finished,12.0,0 days 01:22:24.069000,01:22:24.069000
1019,840,211,18,13,0.0,52,237.248,1:29.390,1,Finished,13.0,0 days 01:22:29.538000,01:22:29.538000
1019,847,3,19,14,0.0,51,233.017,1:31.013,11,+1 Lap,14.0,0 days 01:21:23.858000,01:21:23.858000
1019,9,3,20,15,0.0,51,231.754,1:31.509,11,+1 Lap,15.0,0 days 01:21:34.638000,01:21:34.638000
1019,20,6,6,16,0.0,51,239.004,1:28.733,11,+1 Lap,16.0,0 days 01:21:24.913000,01:21:24.913000
1019,815,211,15,17,0.0,51,237.072,1:29.456,11,+1 Lap,17.0,0 days 01:21:44.775000,01:21:44.775000
1019,841,51,11,18,0.0,18,229.36,1:32.464,20,Spun off,,0 days 00:28:10.787000,00:28:10.787000
1019,154,210,14,19,0.0,9,224.775,1:34.350,4,Collision,,0 days 00:15:27.681000,00:15:27.681000
1019,825,210,16,20,0.0,6,227.001,1:33.425,4,Collision,,0 days 00:11:17.498000,00:11:17.498000
1020,830,9,2,1,26.0,64,214.839,1:16.645,1,Finished,1.0,0 days 01:44:31.275000,01:44:31.275000
1020,20,6,20,2,18.0,64,214.423,1:16.794,1,Finished,2.0,0 days 01:44:38.608000,01:44:38.608000
1020,826,5,14,3,15.0,64,211.9,1:17.708,1,Finished,3.0,0 days 01:44:39.580000,01:44:39.580000
1020,840,211,15,4,12.0,64,211.566,1:17.831,1,Finished,4.0,0 days 01:44:40.241000,01:44:40.241000
1020,832,1,7,5,10.0,64,211.538,1:17.841,1,Finished,5.0,0 days 01:44:40.858000,01:44:40.858000
1020,848,5,16,6,8.0,64,211.514,1:17.850,1,Finished,6.0,0 days 01:44:41.327000,01:44:41.327000
1020,154,210,6,7,6.0,64,211.797,1:17.746,1,Finished,7.0,0 days 01:44:48.113000,01:44:48.113000
1020,825,210,12,8,4.0,64,212.45,1:17.507,1,Finished,8.0,0 days 01:44:50.040000,01:44:50.040000
1020,1,131,1,9,2.0,64,208.935,1:18.811,1,Finished,9.0,0 days 01:44:50.942000,01:44:50.942000
1020,9,3,18,10,1.0,64,208.271,1:19.062,1,Finished,10.0,0 days 01:44:56.262000,01:44:56.262000
1020,847,3,17,11,0.0,64,212.51,1:17.485,1,Finished,11.0,0 days 01:44:57.679000,01:44:57.679000
1020,8,51,5,12,0.0,64,206.96,1:19.563,1,Finished,12.0,0 days 01:44:43.489000,01:44:43.489000
1020,841,51,11,13,0.0,64,207.646,1:19.300,1,Finished,13.0,0 days 01:44:45.124000,01:44:45.124000
1020,842,9,4,14,0.0,61,212.483,1:17.495,4,Collision,14.0,0 days 01:40:47.673000,01:40:47.673000
1020,822,131,3,15,0.0,56,210.374,1:18.272,3,Accident,,0 days 01:32:18.527000,01:32:18.527000
1020,807,4,9,16,0.0,39,183.826,1:29.576,3,Accident,,0 days 01:05:49.533000,01:05:49.533000
1020,844,6,10,17,0.0,27,187.764,1:27.697,3,Accident,,0 days 00:43:22.255000,00:43:22.255000
1020,846,1,19,18,0.0,25,180.788,1:31.081,75,Power loss,,0 days 00:41:19.490000,00:41:19.490000
1020,817,4,13,19,0.0,13,177.719,1:32.654,43,Exhaust,,0 days 00:22:12.274000,00:22:12.274000
1020,815,211,8,20,0.0,1,,,20,Spun off,,0 days 00:01:52.843000,00:01:52.843000
1021,1,131,3,1,25.0,70,200.84,1:18.528,1,Finished,1.0,0 days 01:35:03.796000,01:35:03.796000
1021,830,9,1,2,19.0,70,204.552,1:17.103,1,Finished,2.0,0 days 01:35:21.592000,01:35:21.592000
1021,20,6,5,3,15.0,70,197.673,1:19.786,1,Finished,3.0,0 days 01:36:05.229000,01:36:05.229000
1021,844,6,4,4,12.0,70,195.937,1:20.493,1,Finished,4.0,0 days 01:36:09.046000,01:36:09.046000
1021,832,1,8,5,10.0,69,194.706,1:21.002,11,+1 Lap,5.0,0 days 01:35:31.121000,01:35:31.121000
1021,842,9,6,6,8.0,69,194.602,1:21.045,11,+1 Lap,6.0,0 days 01:35:32.514000,01:35:32.514000
1021,8,51,10,7,6.0,69,195.0,1:20.880,11,+1 Lap,7.0,0 days 01:35:35.188000,01:35:35.188000
1021,822,131,2,8,4.0,69,198.807,1:19.331,11,+1 Lap,8.0,0 days 01:35:35.924000,01:35:35.924000
1021,846,1,7,9,2.0,69,194.26,1:21.188,11,+1 Lap,9.0,0 days 01:35:41.187000,01:35:41.187000
1021,848,5,12,10,1.0,69,195.626,1:20.621,11,+1 Lap,10.0,0 days 01:36:10.323000,01:36:10.323000
1021,815,211,16,11,0.0,69,192.962,1:21.734,11,+1 Lap,11.0,0 days 01:36:21.366000,01:36:21.366000
1021,807,4,11,12,0.0,69,193.161,1:21.650,11,+1 Lap,12.0,0 days 01:36:22.002000,01:36:22.002000
1021,825,210,14,13,0.0,69,194.691,1:21.008,11,+1 Lap,13.0,0 days 01:36:22.759000,01:36:22.759000
1021,817,4,20,14,0.0,69,195.098,1:20.839,11,+1 Lap,14.0,0 days 01:36:22.993000,01:36:22.993000
1021,826,5,13,15,0.0,68,192.496,1:21.932,12,+2 Laps,15.0,0 days 01:35:08.984000,01:35:08.984000
1021,847,3,15,16,0.0,68,191.435,1:22.386,12,+2 Laps,16.0,0 days 01:36:03.701000,01:36:03.701000
1021,840,211,18,17,0.0,68,195.67,1:20.603,12,+2 Laps,17.0,0 days 01:36:07.471000,01:36:07.471000
1021,841,51,17,18,0.0,68,189.712,1:23.134,12,+2 Laps,18.0,0 days 01:36:16.660000,01:36:16.660000
1021,9,3,19,19,0.0,67,189.026,1:23.436,13,+3 Laps,19.0,0 days 01:35:14.074000,01:35:14.074000
1021,154,210,9,20,0.0,49,190.457,1:22.809,34,Water pressure,,0 days 01:09:26.871000,01:09:26.871000
1022,844,6,1,1,25.0,44,236.39,1:46.664,1,Finished,1.0,0 days 01:23:45.710000,01:23:45.710000
1022,1,131,3,2,18.0,44,236.577,1:46.580,1,Finished,2.0,0 days 01:23:46.691000,01:23:46.691000
1022,822,131,4,3,15.0,44,236.832,1:46.465,1,Finished,3.0,0 days 01:23:58.295000,01:23:58.295000
1022,20,6,2,4,13.0,44,236.957,1:46.409,1,Finished,4.0,0 days 01:24:12.132000,01:24:12.132000
1022,848,9,17,5,10.0,44,234.537,1:47.507,1,Finished,5.0,0 days 01:25:07.035000,01:25:07.035000
1022,815,211,7,6,8.0,44,231.79,1:48.781,1,Finished,6.0,0 days 01:25:10.158000,01:25:10.158000
1022,826,5,19,7,6.0,44,233.157,1:48.143,1,Finished,7.0,0 days 01:25:15.367000,01:25:15.367000
1022,807,4,12,8,4.0,44,232.714,1:48.349,1,Finished,8.0,0 days 01:25:32.349000,01:25:32.349000
1022,842,5,13,9,2.0,44,229.848,1:49.700,1,Finished,9.0,0 days 01:25:34.878000,01:25:34.878000
1022,840,211,16,10,1.0,44,232.697,1:48.357,1,Finished,10.0,0 days 01:25:35.548000,01:25:35.548000
1022,846,1,11,11,0.0,43,232.774,1:48.321,5,Engine,11.0,0 days 01:23:00.748000,01:23:00.748000
1022,825,210,8,12,0.0,43,232.012,1:48.677,11,+1 Lap,12.0,0 days 01:23:52.410000,01:23:52.410000
1022,154,210,9,13,0.0,43,230.744,1:49.274,11,+1 Lap,13.0,0 days 01:23:59.388000,01:23:59.388000
1022,817,4,10,14,0.0,43,228.285,1:50.451,11,+1 Lap,14.0,0 days 01:24:08.466000,01:24:08.466000
1022,847,3,14,15,0.0,43,231.622,1:48.860,11,+1 Lap,15.0,0 days 01:24:17.253000,01:24:17.253000
1022,8,51,6,16,0.0,43,231.85,1:48.753,11,+1 Lap,16.0,0 days 01:24:29.427000,01:24:29.427000
1022,9,3,0,17,0.0,43,230.858,1:49.220,11,+1 Lap,17.0,0 days 01:24:33.961000,01:24:33.961000
1022,841,51,18,18,0.0,42,234.421,1:47.560,3,Accident,18.0,0 days 01:21:42.797000,01:21:42.797000
1022,832,1,15,19,0.0,1,,,75,Power loss,,0 days 00:03:14.682000,00:03:14.682000
1022,830,9,5,20,0.0,0,,,3,Accident,,,
1023,844,6,1,1,25.0,53,251.235,1:23.009,1,Finished,1.0,0 days 01:15:26.665000,01:15:26.665000
1023,822,131,3,2,18.0,53,251.69,1:22.859,1,Finished,2.0,0 days 01:15:27.500000,01:15:27.500000
1023,1,131,2,3,16.0,53,255.014,1:21.779,1,Finished,3.0,0 days 01:16:01.864000,01:16:01.864000
1023,817,4,5,4,12.0,53,249.859,1:23.466,1,Finished,4.0,0 days 01:16:12.180000,01:16:12.180000
1023,807,4,6,5,10.0,53,249.337,1:23.641,1,Finished,5.0,0 days 01:16:24.830000,01:16:24.830000
1023,848,9,8,6,8.0,53,250.165,1:23.364,1,Finished,6.0,0 days 01:16:25.980000,01:16:25.980000
1023,815,211,18,7,6.0,53,248.953,1:23.770,1,Finished,7.0,0 days 01:16:40.467000,01:16:40.467000
1023,830,9,19,8,4.0,53,250.83,1:23.143,1,Finished,8.0,0 days 01:16:41.157000,01:16:41.157000
1023,841,51,10,9,2.0,52,246.793,1:24.503,11,+1 Lap,9.0,0 days 01:15:29.573000,01:15:29.573000
1023,846,1,16,10,1.0,52,248.141,1:24.044,11,+1 Lap,10.0,0 days 01:15:31.085000,01:15:31.085000
1023,842,5,17,11,0.0,52,248.611,1:23.885,11,+1 Lap,11.0,0 days 01:15:32.904000,01:15:32.904000
1023,840,211,9,12,0.0,52,247.784,1:24.165,11,+1 Lap,12.0,0 days 01:15:45.782000,01:15:45.782000
1023,20,6,4,13,0.0,52,251.872,1:22.799,11,+1 Lap,13.0,0 days 01:16:05.952000,01:16:05.952000
1023,847,3,14,14,0.0,52,245.807,1:24.842,11,+1 Lap,14.0,0 days 01:16:07.435000,01:16:07.435000
1023,8,51,0,15,0.0,52,247.039,1:24.419,11,+1 Lap,15.0,0 days 01:16:31.865000,01:16:31.865000
1023,154,210,13,16,0.0,52,245.393,1:24.985,11,+1 Lap,16.0,0 days 01:16:51.440000,01:16:51.440000
1023,9,3,15,17,0.0,51,245.382,1:24.989,12,+2 Laps,17.0,0 days 01:15:53.984000,01:15:53.984000
1023,825,210,11,18,0.0,43,246.968,1:24.443,9,Hydraulics,,0 days 01:03:30.512000,01:03:30.512000
1023,826,5,12,19,0.0,29,243.142,1:25.772,5,Engine,,0 days 00:42:22.197000,00:42:22.197000
1023,832,1,7,20,0.0,27,243.525,1:25.637,36,Wheel,,0 days 00:38:55.426000,00:38:55.426000
1024,20,6,3,1,25.0,61,173.916,1:44.802,1,Finished,1.0,0 days 01:58:33.667000,01:58:33.667000
1024,844,6,1,2,18.0,61,174.047,1:44.723,1,Finished,2.0,0 days 01:58:36.308000,01:58:36.308000
1024,830,9,4,3,15.0,61,173.298,1:45.176,1,Finished,3.0,0 days 01:58:37.488000,01:58:37.488000
1024,1,131,2,4,12.0,61,173.73,1:44.914,1,Finished,4.0,0 days 01:58:38.275000,01:58:38.275000
1024,822,131,5,5,10.0,61,176.046,1:43.534,1,Finished,5.0,0 days 01:58:39.786000,01:58:39.786000
1024,848,9,6,6,8.0,61,173.159,1:45.260,1,Finished,6.0,0 days 01:58:45.330000,01:58:45.330000
1024,846,1,9,7,6.0,61,172.412,1:45.716,1,Finished,7.0,0 days 01:58:48.436000,01:58:48.436000
1024,842,5,11,8,4.0,61,172.326,1:45.769,1,Finished,8.0,0 days 01:58:49.214000,01:58:49.214000
1024,807,4,8,9,2.0,61,172.333,1:45.765,1,Finished,9.0,0 days 01:58:50.385000,01:58:50.385000
1024,841,51,10,10,1.0,61,172.553,1:45.630,1,Finished,10.0,0 days 01:58:51.522000,01:58:51.522000
1024,154,210,17,11,0.0,61,171.507,1:46.274,1,Finished,11.0,0 days 01:59:09.103000,01:59:09.103000
1024,832,1,7,12,0.0,61,172.001,1:45.969,1,Finished,12.0,0 days 01:59:09.641000,01:59:09.641000
1024,840,211,16,13,0.0,61,173.76,1:44.896,1,Finished,13.0,0 days 01:59:10.086000,01:59:10.086000
1024,817,4,20,14,0.0,61,172.088,1:45.915,1,Finished,14.0,0 days 01:59:11.327000,01:59:11.327000
1024,826,5,14,15,0.0,61,174.634,1:44.371,1,Finished,15.0,0 days 01:59:11.845000,01:59:11.845000
1024,9,3,19,16,0.0,61,170.674,1:46.793,1,Finished,16.0,0 days 01:59:20.691000,01:59:20.691000
1024,825,210,13,17,0.0,61,178.168,1:42.301,1,Finished,17.0,0 days 02:00:00.189000,02:00:00.189000
1024,8,51,12,18,0.0,49,170.245,1:47.062,4,Collision,,0 days 01:36:21.711000,01:36:21.711000
1024,815,211,15,19,0.0,42,170.85,1:46.683,5,Engine,,0 days 01:20:32.029000,01:20:32.029000
