RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS,POSITION,FINISH_TIME_INT_SEC,FINISH_TIME_STR
419,179,49,23,22,0.0,29,,,22,Suspension,,,
419,178,26,15,23,0.0,16,,,5,Engine,,,
419,145,18,18,24,0.0,10,,,3,Accident,,,
419,160,45,25,25,0.0,2,,,7,Transmission,,,
419,105,6,9,26,0.0,0,,,3,Accident,,,
420,117,1,6,1,9.0,61,,,1,Finished,,,
420,105,6,1,2,6.0,61,,,1,Finished,,,
420,173,32,3,3,4.0,60,,,11,+1 Lap,,,
420,163,6,7,4,3.0,59,,,12,+2 Laps,,,
420,175,4,11,5,2.0,59,,,12,+2 Laps,,,
420,172,27,15,6,1.0,59,,,12,+2 Laps,,,
420,140,25,23,7,0.0,58,,,13,+3 Laps,,,
420,84,25,21,8,0.0,58,,,13,+3 Laps,,,
420,112,50,20,9,0.0,58,,,13,+3 Laps,,,
420,118,4,10,10,0.0,57,,,14,+4 Laps,,,
420,123,21,12,11,0.0,57,,,14,+4 Laps,,,
420,160,45,22,12,0.0,57,,,14,+4 Laps,,,
420,181,50,16,13,0.0,57,,,14,+4 Laps,,,
420,77,21,19,14,0.0,51,,,22,Suspension,,,
420,102,32,4,15,0.0,48,,,10,Electrical,,,
420,158,51,18,16,0.0,42,,,5,Engine,,,
420,94,18,25,17,0.0,41,,,5,Engine,,,
420,182,1,9,18,0.0,27,,,69,Fuel system,,,
420,110,27,13,19,0.0,26,,,3,Accident,,,
420,119,51,14,20,0.0,20,,,29,Puncture,,,
420,177,3,2,21,0.0,10,,,101,Turbo,,,
420,183,34,17,22,0.0,9,,,3,Accident,,,
420,95,3,5,23,0.0,8,,,43,Exhaust,,,
420,184,52,24,24,0.0,7,,,101,Turbo,,,
420,137,34,8,25,0.0,2,,,7,Transmission,,,
421,102,32,1,1,9.0,67,,,1,Finished,,,
421,105,6,5,2,6.0,67,,,1,Finished,,,
421,175,4,12,3,4.0,66,,,11,+1 Lap,,,
421,173,32,4,4,3.0,66,,,11,+1 Lap,,,
421,95,3,9,5,2.0,65,,,12,+2 Laps,,,
421,185,25,21,6,1.0,65,,,12,+2 Laps,,,
421,118,4,6,7,0.0,65,,,12,+2 Laps,,,
421,140,6,11,8,0.0,62,,,15,+5 Laps,,,
421,160,45,26,9,0.0,61,,,16,+6 Laps,,,
421,181,50,15,10,0.0,50,,,62,Not classified,,,
421,182,1,7,11,0.0,49,,,5,Engine,,,
421,158,51,14,12,0.0,36,,,5,Engine,,,
421,117,1,2,13,0.0,30,,,20,Spun off,,,
421,110,27,8,14,0.0,29,,,27,Tyre,,,
421,137,34,16,15,0.0,28,,,27,Tyre,,,
421,123,21,10,16,0.0,28,,,10,Electrical,,,
421,84,25,22,17,0.0,20,,,7,Transmission,,,
421,184,52,29,18,0.0,19,,,20,Spun off,,,
421,177,3,3,19,0.0,16,,,20,Spun off,,,
421,172,27,18,20,0.0,15,,,27,Tyre,,,
421,77,21,17,21,0.0,12,,,20,Spun off,,,
421,94,18,25,22,0.0,12,,,20,Spun off,,,
421,119,51,13,23,0.0,4,,,20,Spun off,,,
421,112,50,20,24,0.0,3,,,20,Spun off,,,
421,183,34,19,25,0.0,3,,,10,Electrical,,,
421,156,49,23,26,0.0,2,,,22,Suspension,,,
422,173,32,3,1,9.0,60,,,1,Finished,,,
422,123,21,5,2,6.0,59,,,11,+1 Lap,,,
422,175,4,11,3,4.0,59,,,11,+1 Lap,,,
422,182,1,8,4,3.0,59,,,11,+1 Lap,,,
422,95,3,7,5,2.0,58,,,12,+2 Laps,,,
422,140,6,15,6,1.0,57,,,60,Out of fuel,,,
422,102,32,1,7,0.0,57,,,60,Out of fuel,,,
422,137,34,9,8,0.0,57,,,60,Out of fuel,,,
422,84,25,25,9,0.0,56,,,60,Out of fuel,,,
422,118,4,14,10,0.0,56,,,60,Out of fuel,,,
422,117,1,6,11,0.0,60,,,2,Disqualified,,,
422,158,51,12,12,0.0,50,,,5,Engine,,,
422,160,45,22,13,0.0,46,,,62,Not classified,,,
422,105,6,4,14,0.0,29,,,10,Electrical,,,
422,181,50,23,15,0.0,27,,,5,Engine,,,
422,112,50,21,16,0.0,24,,,5,Engine,,,
422,177,3,2,17,0.0,23,,,23,Brakes,,,
422,172,27,16,18,0.0,22,,,101,Turbo,,,
422,94,18,19,19,0.0,14,,,101,Turbo,,,
422,110,27,13,20,0.0,11,,,20,Spun off,,,
422,184,52,26,21,0.0,9,,,10,Electrical,,,
422,183,34,20,22,0.0,5,,,5,Engine,,,
422,185,25,24,23,0.0,5,,,5,Engine,,,
422,77,21,18,24,0.0,4,,,5,Engine,,,
422,119,51,18,25,0.0,4,,,5,Engine,,,
422,156,49,17,26,0.0,0,,,31,Retired,,,
423,117,1,5,1,9.0,78,,,1,Finished,,,
423,105,6,3,2,6.0,78,,,1,Finished,,,
423,173,32,9,3,4.0,78,,,1,Finished,,,
423,110,27,8,4,3.0,77,,,11,+1 Lap,,,
423,118,4,10,5,2.0,77,,,11,+1 Lap,,,
423,172,27,16,6,1.0,77,,,11,+1 Lap,,,
423,95,3,2,7,0.0,77,,,11,+1 Lap,,,
423,177,3,7,8,0.0,76,,,12,+2 Laps,,,
423,123,21,6,9,0.0,76,,,12,+2 Laps,,,
423,84,25,18,10,0.0,74,,,14,+4 Laps,,,
423,156,49,19,11,0.0,74,,,14,+4 Laps,,,
423,182,1,14,12,0.0,17,,,20,Spun off,,,
423,119,51,12,13,0.0,16,,,3,Accident,,,
423,137,34,13,14,0.0,16,,,3,Accident,,,
423,170,53,20,15,0.0,16,,,101,Turbo,,,
423,102,32,1,16,0.0,13,,,5,Engine,,,
423,158,51,4,17,0.0,10,,,91,Alternator,,,
423,140,6,15,18,0.0,1,,,3,Accident,,,
423,77,21,11,19,0.0,0,,,3,Accident,,,
423,175,4,17,20,0.0,0,,,3,Accident,,,
423,160,45,0,21,0.0,0,,,81,Did not qualify,,,
423,185,25,0,22,0.0,0,,,81,Did not qualify,,,
423,112,50,0,23,0.0,0,,,81,Did not qualify,,,
423,181,50,0,24,0.0,0,,,81,Did not qualify,,,
423,183,34,0,25,0.0,0,,,81,Did not qualify,,,
424,105,6,3,1,9.0,70,,,1,Finished,,,
424,140,6,4,2,6.0,70,,,1,Finished,,,
424,117,1,5,3,4.0,70,,,1,Finished,,,
424,177,3,8,4,3.0,70,,,1,Finished,,,
424,173,32,1,5,2.0,70,,,1,Finished,,,
424,95,3,16,6,1.0,70,,,1,Finished,,,
424,175,4,10,7,0.0,69,,,11,+1 Lap,,,
424,172,27,19,8,0.0,69,,,11,+1 Lap,,,
424,123,21,7,9,0.0,68,,,12,+2 Laps,,,
424,119,51,13,10,0.0,68,,,12,+2 Laps,,,
424,185,25,23,11,0.0,68,,,12,+2 Laps,,,
424,84,25,24,12,0.0,68,,,12,+2 Laps,,,
424,77,21,12,13,0.0,67,,,13,+3 Laps,,,
424,110,27,15,14,0.0,67,,,13,+3 Laps,,,
424,176,34,20,15,0.0,67,,,13,+3 Laps,,,
424,102,32,2,16,0.0,65,,,15,+5 Laps,,,
424,158,51,11,17,0.0,64,,,16,+6 Laps,,,
424,94,18,25,18,0.0,57,,,3,Accident,,,
424,182,1,17,19,0.0,37,,,5,Engine,,,
424,160,45,22,20,0.0,35,,,5,Engine,,,
424,112,50,21,21,0.0,28,,,3,Accident,,,
424,118,4,6,22,0.0,25,,,3,Accident,,,
424,181,50,14,23,0.0,5,,,3,Accident,,,
424,170,53,18,24,0.0,3,,,101,Turbo,,,
424,137,34,9,25,0.0,0,,,7,Transmission,,,
425,177,3,5,1,9.0,63,,,1,Finished,,,
425,140,6,9,2,6.0,63,,,1,Finished,,,
425,105,6,3,3,4.0,63,,,1,Finished,,,
425,185,25,19,4,3.0,63,,,1,Finished,,,
425,173,32,8,5,2.0,63,,,1,Finished,,,
425,137,34,10,6,1.0,62,,,11,+1 Lap,,,
425,123,21,21,7,0.0,62,,,11,+1 Lap,,,
425,176,34,11,8,0.0,62,,,11,+1 Lap,,,
425,158,51,7,9,0.0,61,,,12,+2 Laps,,,
425,110,27,17,10,0.0,61,,,12,+2 Laps,,,
425,77,21,24,11,0.0,60,,,13,+3 Laps,,,
425,172,27,16,12,0.0,58,,,15,+5 Laps,,,
425,102,32,1,13,0.0,51,,,3,Accident,,,
425,84,25,18,14,0.0,30,,,3,Accident,,,
425,112,50,23,15,0.0,27,,,3,Accident,,,
425,95,3,2,16,0.0,26,,,3,Accident,,,
425,117,1,4,17,0.0,19,,,23,Brakes,,,
425,119,51,14,18,0.0,19,,,10,Electrical,,,
425,118,4,6,19,0.0,18,,,7,Transmission,,,
425,175,4,15,20,0.0,15,,,3,Accident,,,
425,94,18,25,21,0.0,11,,,5,Engine,,,
425,182,1,12,22,0.0,10,,,23,Brakes,,,
425,170,53,13,23,0.0,4,,,8,Clutch,,,
425,181,50,20,24,0.0,3,,,101,Turbo,,,
425,160,45,22,25,0.0,0,,,3,Accident,,,
426,137,34,5,1,9.0,53,,,1,Finished,,,
426,177,3,1,2,6.0,53,,,1,Finished,,,
426,117,1,4,3,4.0,53,,,1,Finished,,,
426,140,6,16,4,3.0,53,,,1,Finished,,,
426,173,32,7,5,2.0,53,,,1,Finished,,,
426,175,4,10,6,1.0,53,,,1,Finished,,,
426,118,4,11,7,0.0,53,,,1,Finished,,,
426,176,34,14,8,0.0,52,,,11,+1 Lap,,,
426,123,21,12,9,0.0,52,,,11,+1 Lap,,,
426,158,51,18,10,0.0,52,,,11,+1 Lap,,,
426,119,51,17,11,0.0,52,,,11,+1 Lap,,,
426,181,50,20,12,0.0,50,,,13,+3 Laps,,,
426,185,25,26,13,0.0,50,,,13,+3 Laps,,,
426,170,53,19,14,0.0,49,,,69,Fuel system,,,
426,160,45,24,15,0.0,49,,,14,+4 Laps,,,
426,84,25,21,16,0.0,32,,,6,Gearbox,,,
426,182,1,6,17,0.0,30,,,6,Gearbox,,,
426,102,32,2,18,0.0,26,,,3,Accident,,,
426,77,21,9,19,0.0,20,,,3,Accident,,,
426,94,18,25,20,0.0,19,,,3,Accident,,,
426,112,50,23,21,0.0,8,,,69,Fuel system,,,
426,156,49,22,22,0.0,6,,,5,Engine,,,
426,105,6,3,23,0.0,5,,,101,Turbo,,,
426,110,27,13,24,0.0,4,,,38,Steering,,,
426,172,27,15,25,0.0,2,,,101,Turbo,,,
426,95,3,8,26,0.0,0,,,82,Injury,,,
427,117,1,3,1,9.0,65,,,1,Finished,,,
427,105,6,6,2,6.0,64,,,11,+1 Lap,,,
427,172,27,16,3,4.0,64,,,11,+1 Lap,,,
427,137,34,2,4,3.0,64,,,11,+1 Lap,,,
427,118,4,12,5,2.0,64,,,11,+1 Lap,,,
427,176,34,15,6,1.0,63,,,12,+2 Laps,,,
427,84,25,20,7,0.0,63,,,12,+2 Laps,,,
427,77,21,17,8,0.0,63,,,12,+2 Laps,,,
427,119,51,14,9,0.0,62,,,13,+3 Laps,,,
427,102,32,4,10,0.0,60,,,69,Fuel system,,,
427,185,25,26,11,0.0,59,,,16,+6 Laps,,,
427,182,1,10,12,0.0,57,,,10,Electrical,,,
427,123,21,19,13,0.0,57,,,20,Spun off,,,
427,110,27,7,14,0.0,41,,,8,Clutch,,,
427,94,18,23,15,0.0,38,,,7,Transmission,,,
427,173,32,8,16,0.0,37,,,62,Not classified,,,
427,181,50,18,17,0.0,28,,,101,Turbo,,,
427,177,3,1,18,0.0,21,,,43,Exhaust,,,
427,95,3,5,19,0.0,17,,,8,Clutch,,,
427,158,51,22,20,0.0,17,,,101,Turbo,,,
427,156,49,24,21,0.0,6,,,5,Engine,,,
427,170,53,9,22,0.0,4,,,7,Transmission,,,
427,140,6,11,23,0.0,1,,,3,Accident,,,
427,175,4,13,24,0.0,0,,,20,Spun off,,,
427,112,50,21,25,0.0,0,,,3,Accident,,,
427,160,45,25,26,0.0,0,,,3,Accident,,,
428,105,6,8,1,9.0,67,,,1,Finished,,,
428,117,1,3,2,6.0,67,,,1,Finished,,,
428,172,27,13,3,4.0,67,,,1,Finished,,,
428,123,21,15,4,3.0,67,,,1,Finished,,,
428,182,1,12,5,2.0,67,,,1,Finished,,,
428,95,3,10,6,1.0,67,,,1,Finished,,,
428,77,21,17,7,0.0,66,,,11,+1 Lap,,,
428,185,25,19,8,0.0,66,,,11,+1 Lap,,,
428,140,6,2,9,0.0,66,,,11,+1 Lap,,,
428,84,25,26,10,0.0,63,,,14,+4 Laps,,,
428,94,18,27,11,0.0,62,,,5,Engine,,,
428,177,3,4,12,0.0,61,,,23,Brakes,,,
428,158,51,18,13,0.0,45,,,101,Turbo,,,
428,173,32,7,14,0.0,40,,,5,Engine,,,
428,179,45,25,15,0.0,32,,,6,Gearbox,,,
428,170,53,1,16,0.0,29,,,8,Clutch,,,
428,102,32,5,17,0.0,27,,,102,CV joint,,,
428,118,4,20,18,0.0,25,,,80,Ignition,,,
428,137,34,6,19,0.0,23,,,101,Turbo,,,
428,175,4,16,20,0.0,19,,,20,Spun off,,,
428,176,34,11,21,0.0,15,,,5,Engine,,,
428,181,50,22,22,0.0,8,,,5,Engine,,,
428,119,51,9,23,0.0,8,,,6,Gearbox,,,
428,183,4,23,24,0.0,8,,,8,Clutch,,,
428,112,50,21,25,0.0,8,,,51,Oil pressure,,,
428,156,49,24,26,0.0,7,,,91,Alternator,,,
428,110,27,14,27,0.0,0,,,4,Collision,,,
429,117,1,1,1,9.0,52,,,1,Finished,,,
429,102,32,14,2,6.0,52,,,1,Finished,,,
429,105,6,9,3,4.0,52,,,1,Finished,,,
429,140,6,12,4,3.0,52,,,1,Finished,,,
429,173,32,7,5,2.0,52,,,1,Finished,,,
429,176,34,11,6,1.0,51,,,11,+1 Lap,,,
429,185,25,22,7,0.0,49,,,60,Out of fuel,,,
429,123,21,16,8,0.0,49,,,13,+3 Laps,,,
429,179,45,24,9,0.0,48,,,14,+4 Laps,,,
429,175,4,8,10,0.0,46,,,5,Engine,,,
429,172,27,15,11,0.0,43,,,3,Accident,,,
429,94,18,23,12,0.0,40,,,22,Suspension,,,
429,182,1,3,13,0.0,39,,,5,Engine,,,
429,77,21,17,14,0.0,33,,,101,Turbo,,,
429,170,53,6,15,0.0,31,,,10,Electrical,,,
429,118,4,13,16,0.0,29,,,5,Engine,,,
429,186,50,23,17,0.0,28,,,5,Engine,,,
429,137,34,5,18,0.0,26,,,43,Exhaust,,,
429,95,3,2,19,0.0,25,,,5,Engine,,,
429,119,51,10,20,0.0,25,,,5,Engine,,,
429,156,49,25,21,0.0,17,,,5,Engine,,,
429,112,50,21,22,0.0,16,,,101,Turbo,,,
429,110,27,18,23,0.0,13,,,3,Accident,,,
429,158,51,20,24,0.0,6,,,101,Turbo,,,
429,177,3,4,25,0.0,4,,,51,Oil pressure,,,
429,160,53,19,26,0.0,0,,,54,Withdrew,,,
429,84,25,0,27,0.0,0,,,81,Did not qualify,,,
430,182,1,10,1,9.0,70,,,1,Finished,,,
430,117,1,3,2,6.0,70,,,1,Finished,,,
430,102,32,4,3,4.0,70,,,1,Finished,,,
430,105,6,16,4,3.0,70,,,1,Finished,,,
430,173,32,11,5,2.0,69,,,11,+1 Lap,,,
430,95,3,7,6,1.0,69,,,11,+1 Lap,,,
430,84,25,21,7,0.0,69,,,11,+1 Lap,,,
430,137,34,1,8,0.0,69,,,11,+1 Lap,,,
430,77,21,14,9,0.0,68,,,12,+2 Laps,,,
430,176,34,9,10,0.0,65,,,43,Exhaust,,,
430,179,45,26,11,0.0,56,,,62,Not classified,,,
430,123,21,8,12,0.0,54,,,22,Suspension,,,
430,112,50,25,13,0.0,52,,,5,Engine,,,
430,185,25,22,14,0.0,39,,,5,Engine,,,
430,118,4,12,15,0.0,27,,,6,Gearbox,,,
430,110,27,18,16,0.0,25,,,101,Turbo,,,
430,175,4,6,17,0.0,22,,,7,Transmission,,,
430,177,3,2,18,0.0,20,,,5,Engine,,,
430,170,53,5,19,0.0,18,,,67,Wheel bearing,,,
430,172,27,13,20,0.0,17,,,10,Electrical,,,
430,156,49,23,21,0.0,13,,,51,Oil pressure,,,
430,160,53,15,22,0.0,12,,,5,Engine,,,
430,140,6,17,23,0.0,9,,,5,Engine,,,
430,94,18,24,24,0.0,1,,,3,Accident,,,
430,158,51,20,25,0.0,1,,,101,Turbo,,,
430,119,51,19,26,0.0,1,,,101,Turbo,,,
431,117,1,5,1,9.0,51,,,1,Finished,,,
431,137,34,4,2,6.0,51,,,1,Finished,,,
431,102,32,1,3,4.0,51,,,1,Finished,,,
431,176,34,9,4,3.0,51,,,1,Finished,,,
431,140,6,10,5,2.0,50,,,11,+1 Lap,,,
431,173,32,6,6,1.0,50,,,11,+1 Lap,,,
431,175,4,8,7,0.0,50,,,11,+1 Lap,,,
431,84,25,18,8,0.0,50,,,11,+1 Lap,,,
431,123,21,14,9,0.0,50,,,11,+1 Lap,,,
431,166,27,19,10,0.0,49,,,12,+2 Laps,,,
431,95,3,3,11,0.0,47,,,5,Engine,,,
431,170,53,15,12,0.0,47,,,14,+4 Laps,,,
431,105,6,7,13,0.0,45,,,5,Engine,,,
431,177,3,2,14,0.0,44,,,5,Engine,,,
431,172,27,20,15,0.0,40,,,5,Engine,,,
431,182,1,16,16,0.0,33,,,7,Transmission,,,
431,119,51,13,17,0.0,31,,,43,Exhaust,,,
431,179,45,22,18,0.0,26,,,5,Engine,,,
431,112,50,26,19,0.0,19,,,101,Turbo,,,
431,77,21,11,20,0.0,13,,,5,Engine,,,
431,118,4,6,21,0.0,9,,,7,Transmission,,,
431,178,26,25,22,0.0,6,,,5,Engine,,,
431,158,51,17,23,0.0,3,,,5,Engine,,,
431,186,50,24,24,0.0,2,,,8,Clutch,,,
431,94,18,23,25,0.0,0,,,48,Fuel pump,,,
431,160,53,0,26,0.0,0,,,54,Withdrew,,,
432,102,32,2,1,9.0,43,,,1,Finished,,,
432,95,3,7,2,6.0,43,,,1,Finished,,,
432,117,1,1,3,4.0,43,,,1,Finished,,,
432,177,3,10,4,3.0,43,,,1,Finished,,,
432,137,34,3,5,2.0,42,,,11,+1 Lap,,,
432,118,4,14,6,1.0,42,,,11,+1 Lap,,,
432,77,21,8,7,0.0,42,,,11,+1 Lap,,,
432,176,34,12,8,0.0,42,,,11,+1 Lap,,,
432,166,27,18,9,0.0,42,,,11,+1 Lap,,,
432,123,21,9,10,0.0,40,,,13,+3 Laps,,,
432,172,27,17,11,0.0,38,,,3,Accident,,,
432,94,18,24,12,0.0,38,,,15,+5 Laps,,,
432,84,25,21,13,0.0,38,,,15,+5 Laps,,,
432,179,45,23,14,0.0,37,,,62,Not classified,,,
432,119,51,15,15,0.0,31,,,5,Engine,,,
432,158,51,19,16,0.0,26,,,6,Gearbox,,,
432,175,4,13,17,0.0,24,,,6,Gearbox,,,
432,170,53,11,18,0.0,23,,,37,Throttle,,,
432,173,32,9,19,0.0,17,,,101,Turbo,,,
432,157,49,22,20,0.0,16,,,6,Gearbox,,,
432,112,50,20,21,0.0,10,,,3,Accident,,,
432,140,6,5,22,0.0,7,,,20,Spun off,,,
432,160,53,16,23,0.0,7,,,3,Accident,,,
432,105,6,4,24,0.0,3,,,8,Clutch,,,
433,95,3,3,1,9.0,75,,,1,Finished,,,
433,102,32,1,2,6.0,75,,,1,Finished,,,
433,177,3,4,3,4.0,75,,,1,Finished,,,
433,117,1,6,4,3.0,75,,,1,Finished,,,
433,173,32,9,5,2.0,74,,,11,+1 Lap,,,
433,123,21,12,6,1.0,73,,,12,+2 Laps,,,
433,187,1,21,7,0.0,73,,,12,+2 Laps,,,
433,166,27,5,8,0.0,73,,,12,+2 Laps,,,
433,119,51,11,9,0.0,73,,,12,+2 Laps,,,
433,77,21,19,10,0.0,73,,,12,+2 Laps,,,
433,158,51,18,11,0.0,73,,,12,+2 Laps,,,
433,175,4,17,12,0.0,72,,,13,+3 Laps,,,
433,176,34,7,13,0.0,62,,,101,Turbo,,,
433,140,6,13,14,0.0,59,,,10,Electrical,,,
433,172,27,18,15,0.0,58,,,5,Engine,,,
433,157,49,25,16,0.0,55,,,5,Engine,,,
433,122,25,24,17,0.0,44,,,3,Accident,,,
433,84,25,16,18,0.0,40,,,47,Water leak,,,
433,170,53,20,19,0.0,33,,,5,Engine,,,
433,112,50,23,20,0.0,31,,,5,Engine,,,
433,160,53,14,21,0.0,16,,,5,Engine,,,
433,178,26,22,22,0.0,13,,,21,Radiator,,,
433,105,6,15,23,0.0,13,,,101,Turbo,,,
433,137,34,2,24,0.0,6,,,3,Accident,,,
433,118,4,8,25,0.0,4,,,98,Injection,,,
433,94,18,26,26,0.0,3,,,3,Accident,,,
434,95,3,1,1,9.0,75,,,1,Finished,,,
434,177,3,3,2,6.0,75,,,1,Finished,,,
434,117,1,9,3,4.0,74,,,11,+1 Lap,,,
434,140,6,16,4,3.0,74,,,11,+1 Lap,,,
434,77,21,11,5,2.0,74,,,11,+1 Lap,,,
434,123,21,10,6,1.0,74,,,11,+1 Lap,,,
434,84,25,17,7,0.0,73,,,12,+2 Laps,,,
434,173,32,6,8,0.0,52,,,5,Engine,,,
434,94,18,20,9,0.0,45,,,21,Radiator,,,
434,182,1,8,10,0.0,37,,,101,Turbo,,,
434,166,25,19,11,0.0,16,,,3,Accident,,,
434,102,32,4,12,0.0,8,,,5,Engine,,,
434,105,6,15,13,0.0,8,,,101,Turbo,,,
434,137,34,2,14,0.0,6,,,5,Engine,,,
434,160,53,13,15,0.0,4,,,5,Engine,,,
434,170,53,7,16,0.0,3,,,5,Engine,,,
434,176,34,5,17,0.0,3,,,5,Engine,,,
434,179,45,21,18,0.0,1,,,10,Electrical,,,
434,119,51,12,19,0.0,0,,,3,Accident,,,
434,158,51,14,20,0.0,0,,,3,Accident,,,
434,178,26,18,21,0.0,0,,,100,Driver unwell,,,
435,177,3,3,1,9.0,82,,,1,Finished,,,
435,172,27,20,2,6.0,82,,,1,Finished,,,
435,166,27,18,3,4.0,82,,,1,Finished,,,
435,122,25,22,4,3.0,81,,,11,+1 Lap,,,
435,140,6,15,5,2.0,81,,,11,+1 Lap,,,
435,77,21,7,6,1.0,81,,,11,+1 Lap,,,
435,179,45,25,7,0.0,78,,,14,+4 Laps,,,
435,94,18,23,8,0.0,78,,,14,+4 Laps,,,
435,102,32,1,9,0.0,62,,,5,Engine,,,
435,105,6,5,10,0.0,61,,,7,Transmission,,,
435,182,1,16,11,0.0,57,,,3,Accident,,,
435,118,4,12,12,0.0,57,,,7,Transmission,,,
435,84,25,17,13,0.0,49,,,62,Not classified,,,
435,176,34,6,14,0.0,42,,,5,Engine,,,
435,119,51,14,15,0.0,42,,,43,Exhaust,,,
435,170,53,24,16,0.0,40,,,5,Engine,,,
435,123,21,11,17,0.0,37,,,44,Oil leak,,,
435,160,53,21,18,0.0,28,,,8,Clutch,,,
435,117,1,4,19,0.0,26,,,5,Engine,,,
435,175,4,8,20,0.0,20,,,7,Transmission,,,
435,178,26,19,21,0.0,20,,,10,Electrical,,,
435,173,32,10,22,0.0,18,,,2,Disqualified,,,
435,137,34,9,23,0.0,14,,,42,Heat shield fire,,,
435,158,51,13,24,0.0,5,,,5,Engine,,,
435,95,3,2,25,0.0,1,,,7,Transmission,,,
436,117,1,4,1,9.0,61,,,1,Finished,,,
436,177,3,9,2,6.0,61,,,1,Finished,,,
436,173,32,1,3,4.0,61,,,1,Finished,,,
436,158,51,12,4,3.0,60,,,11,+1 Lap,,,
436,175,4,8,5,2.0,59,,,60,Out of fuel,,,
436,123,21,20,6,1.0,59,,,12,+2 Laps,,,
436,176,21,24,7,0.0,59,,,12,+2 Laps,,,
436,156,50,26,8,0.0,58,,,13,+3 Laps,,,
436,84,25,18,9,0.0,60,,,2,Disqualified,,,
436,118,4,3,10,0.0,51,,,22,Suspension,,,
436,110,27,14,11,0.0,42,,,6,Gearbox,,,
436,119,51,11,12,0.0,41,,,6,Gearbox,,,
436,182,1,6,13,0.0,38,,,10,Electrical,,,
436,95,32,5,14,0.0,35,,,3,Accident,,,
436,137,34,7,15,0.0,32,,,5,Engine,,,
436,170,34,15,16,0.0,32,,,101,Turbo,,,
436,163,6,10,17,0.0,30,,,84,Battery,,,
436,160,45,21,18,0.0,28,,,6,Gearbox,,,
436,183,27,19,19,0.0,25,,,25,Overheating,,,
436,112,50,25,20,0.0,24,,,84,Battery,,,
436,188,53,17,21,0.0,18,,,101,Turbo,,,
436,172,3,13,22,0.0,15,,,10,Electrical,,,
436,105,6,2,23,0.0,14,,,23,Brakes,,,
436,184,52,23,24,0.0,12,,,99,Distributor,,,
436,185,25,22,25,0.0,11,,,2,Disqualified,,,
436,102,53,16,26,0.0,8,,,101,Turbo,,,
436,181,54,0,27,0.0,0,,,2,Disqualified,,,
437,182,1,8,1,9.0,75,,,1,Finished,,,
437,117,1,5,2,6.0,75,,,1,Finished,,,
437,118,4,9,3,4.0,74,,,11,+1 Lap,,,
437,119,51,18,4,3.0,73,,,12,+2 Laps,,,
437,110,27,14,5,2.0,73,,,12,+2 Laps,,,
437,102,53,13,6,1.0,72,,,13,+3 Laps,,,
437,173,32,7,7,0.0,71,,,14,+4 Laps,,,
437,184,52,20,8,0.0,71,,,14,+4 Laps,,,
437,176,21,23,9,0.0,71,,,14,+4 Laps,,,
437,183,27,17,10,0.0,71,,,14,+4 Laps,,,
437,105,6,10,11,0.0,70,,,80,Ignition,,,
437,123,21,26,12,0.0,70,,,15,+5 Laps,,,
437,84,25,25,13,0.0,71,,,2,Disqualified,,,
437,175,4,4,14,0.0,66,,,60,Out of fuel,,,
437,185,25,24,15,0.0,60,,,2,Disqualified,,,
437,172,3,11,16,0.0,60,,,7,Transmission,,,
437,181,54,12,17,0.0,53,,,5,Engine,,,
437,177,3,2,18,0.0,51,,,36,Wheel,,,
437,95,32,3,19,0.0,51,,,101,Turbo,,,
437,163,6,15,20,0.0,40,,,98,Injection,,,
437,137,34,1,21,0.0,29,,,101,Turbo,,,
437,188,53,19,22,0.0,26,,,27,Tyre,,,
437,112,50,22,23,0.0,24,,,5,Engine,,,
437,156,50,21,24,0.0,22,,,6,Gearbox,,,
437,170,34,6,25,0.0,18,,,101,Turbo,,,
437,158,51,16,26,0.0,4,,,21,Radiator,,,
437,160,45,0,27,0.0,0,,,54,Withdrew,,,
438,105,6,1,1,9.0,70,,,1,Finished,,,
438,118,4,4,2,6.0,70,,,1,Finished,,,
438,163,6,2,3,4.0,70,,,1,Finished,,,
438,177,3,3,4,3.0,69,,,60,Out of fuel,,,
438,173,32,5,5,2.0,69,,,11,+1 Lap,,,
438,102,53,19,6,1.0,68,,,12,+2 Laps,,,
438,175,4,12,7,0.0,68,,,12,+2 Laps,,,
438,176,21,24,8,0.0,68,,,12,+2 Laps,,,
438,137,34,9,9,0.0,66,,,5,Engine,,,
438,156,50,26,10,0.0,64,,,12,+2 Laps,,,
438,185,25,21,11,0.0,69,,,2,Disqualified,,,
438,184,52,25,12,0.0,53,,,22,Suspension,,,
438,84,25,22,13,0.0,51,,,2,Disqualified,,,
438,110,27,13,14,0.0,42,,,3,Accident,,,
438,170,34,18,15,0.0,42,,,20,Spun off,,,
438,181,54,6,16,0.0,39,,,43,Exhaust,,,
438,182,1,14,17,0.0,35,,,103,Water pump,,,
438,158,51,11,18,0.0,28,,,5,Engine,,,
438,172,3,15,19,0.0,15,,,10,Electrical,,,
438,183,27,23,20,0.0,15,,,21,Radiator,,,
438,123,21,17,21,0.0,15,,,5,Engine,,,
438,160,45,20,22,0.0,14,,,7,Transmission,,,
438,95,32,10,23,0.0,14,,,8,Clutch,,,
438,117,1,8,24,0.0,5,,,99,Distributor,,,
438,119,51,7,25,0.0,2,,,80,Ignition,,,
