RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POSITION,POINTS,STATUSID,STATUS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,ESTIMATED_FINISH_TIME,ESTIMATED_FINISH_TIME_STR,AVG_LAP_TIME
1126,839,214,13,10,10.0,1.0,1,Finished,57,211.688,1:32.037,5489.622,0 days 01:31:29.622000,96.30915789473684
1126,807,210,9,11,11.0,0.0,1,Finished,57,211.909,1:31.941,5490.665,0 days 01:31:30.665000,96.32745614035088
1126,842,214,12,12,12.0,0.0,1,Finished,57,211.647,1:32.055,5494.834,0 days 01:31:34.834000,96.40059649122809
1126,857,1,6,13,13.0,0.0,1,Finished,57,214.965,1:30.634,5499.632,0 days 01:31:39.632000,96.48477192982456
1126,855,15,19,14,14.0,0.0,1,Finished,57,211.794,1:31.991,5499.855,0 days 01:31:39.855000,96.4886842105263
1126,817,215,20,15,15.0,0.0,1,Finished,57,211.493,1:32.122,5500.832,0 days 01:31:40.832000,96.50582456140351
1126,822,15,16,16,16.0,0.0,1,Finished,57,211.548,1:32.098,5502.232,0 days 01:31:42.232000,96.53038596491228
1126,840,117,11,17,17.0,0.0,1,Finished,57,212.726,1:31.588,5495.049,0 days 01:31:35.049000,96.40436842105264
1126,848,3,14,18,18.0,0.0,1,Finished,57,214.456,1:30.849,5525.967,0 days 01:32:05.967000,96.9467894736842
1126,825,210,18,19,19.0,0.0,1,Finished,57,212.295,1:31.774,5504.559,0 days 01:31:44.559000,96.5712105263158
1126,858,3,17,20,,0.0,4,Collision,27,208.483,1:33.452,13635.35,0 days 03:47:15.350000,95.68666666666668
1127,830,9,1,1,1.0,25.0,1,Finished,63,219.898,1:20.366,5125.252,0 days 01:25:25.252000,81.35320634920636
1127,846,1,2,2,2.0,18.0,1,Finished,63,220.921,1:19.994,5125.977,0 days 01:25:25.977000,81.36471428571429
1127,844,6,3,3,3.0,15.0,1,Finished,63,221.084,1:19.935,5133.168,0 days 01:25:33.168000,81.47885714285714
1127,857,1,5,4,4.0,12.0,1,Finished,63,221.162,1:19.907,5139.384,0 days 01:25:39.384000,81.57752380952381
1127,832,6,4,5,5.0,10.0,1,Finished,63,220.299,1:20.220,5147.577,0 days 01:25:47.577000,81.70757142857143
1127,1,131,8,6,6.0,8.0,1,Finished,63,219.994,1:20.331,5160.356,0 days 01:26:00.356000,81.9104126984127
1127,847,131,6,7,7.0,7.0,1,Finished,63,224.871,1:18.589,5172.406,0 days 01:26:12.406000,82.10168253968254
1127,815,9,11,8,8.0,4.0,1,Finished,63,221.775,1:19.686,5180.028,0 days 01:26:20.028000,82.22266666666667
1127,840,117,13,9,9.0,2.0,1,Finished,63,219.342,1:20.570,5204.808,0 days 01:26:44.808000,82.616
1127,852,215,7,10,10.0,1.0,11,+1 Lap,62,218.35,1:20.936,5644.146,0 days 01:34:04.146000,82.95335483870969
1127,807,210,10,11,11.0,0.0,11,+1 Lap,62,216.308,1:21.700,5652.29,0 days 01:34:12.290000,83.07304838709678
1127,825,210,18,12,12.0,0.0,11,+1 Lap,62,218.153,1:21.009,5653.56,0 days 01:34:13.560000,83.09170967741935
1127,817,215,9,13,13.0,0.0,11,+1 Lap,62,216.655,1:21.569,5654.906,0 days 01:34:14.906000,83.11149999999999
1127,839,214,12,14,14.0,0.0,11,+1 Lap,62,217.361,1:21.304,5672.735,0 days 01:34:32.735000,83.37353225806451
1127,855,15,17,15,15.0,0.0,11,+1 Lap,62,218.134,1:21.016,5673.861,0 days 01:34:33.861000,83.39008064516129
1127,842,214,15,16,16.0,0.0,11,+1 Lap,62,217.183,1:21.371,5679.109,0 days 01:34:39.109000,83.46720967741935
1127,858,3,19,17,17.0,0.0,11,+1 Lap,62,217.562,1:21.229,5680.575,0 days 01:34:40.575000,83.48875806451613
1127,822,15,16,18,18.0,0.0,11,+1 Lap,62,216.959,1:21.455,5686.383,0 days 01:34:46.383000,83.57411290322581
1127,4,117,20,19,19.0,0.0,11,+1 Lap,62,223.689,1:19.004,5706.993,0 days 01:35:06.993000,83.87703225806452
1127,848,3,14,20,,0.0,31,Retired,51,217.442,1:21.274,8672.217,0 days 02:24:32.217000,86.03390196078432
1128,844,6,1,1,1.0,25.0,1,Finished,78,,,8595.554,0 days 02:23:15.554000,110.19941025641026
1128,857,1,2,2,2.0,18.0,1,Finished,78,,,8602.706,0 days 02:23:22.706000,110.29110256410256
1128,832,6,3,3,3.0,15.0,1,Finished,78,,,8603.139,0 days 02:23:23.139000,110.29665384615384
1128,846,1,4,4,4.0,12.0,1,Finished,78,,,8604.204,0 days 02:23:24.204000,110.31030769230767
1128,847,131,5,5,5.0,10.0,1,Finished,78,,,8608.863,0 days 02:23:28.863000,110.37003846153846
1128,830,9,6,6,6.0,8.0,1,Finished,78,,,8609.407,0 days 02:23:29.407000,110.37701282051282
1128,1,131,7,7,7.0,7.0,1,Finished,78,,,8610.462,0 days 02:23:30.462000,110.39053846153844
1128,852,215,8,8,8.0,4.0,11,+1 Lap,77,,,9446.959,0 days 02:37:26.959000,112.1433896103896
1128,848,3,9,9,9.0,2.0,11,+1 Lap,77,,,9462.894,0 days 02:37:42.894000,112.33254545454544
1128,842,214,10,10,10.0,1.0,11,+1 Lap,77,,,9469.665,0 days 02:37:49.665000,112.41292207792208
1128,4,117,14,11,11.0,0.0,12,+2 Laps,76,,,9796.536,0 days 02:43:16.536000,113.15010526315788
1128,817,215,12,12,12.0,0.0,12,+2 Laps,76,,,9797.003,0 days 02:43:17.003000,113.1555
1128,822,15,17,13,13.0,0.0,12,+2 Laps,76,,,9797.258,0 days 02:43:17.258000,113.15844736842104
1128,840,117,13,14,14.0,0.0,12,+2 Laps,76,,,9798.943,0 days 02:43:18.943000,113.17790789473683
1128,858,3,15,15,15.0,0.0,12,+2 Laps,76,,,9802.428,0 days 02:43:22.428000,113.21815789473683
1128,855,15,18,16,16.0,0.0,12,+2 Laps,76,,,9855.098,0 days 02:44:15.098000,113.8265
1128,839,214,11,17,,0.0,4,Collision,0,,,,NaT,
1128,815,9,16,18,,0.0,4,Collision,0,,,,NaT,
1128,807,210,19,19,,0.0,4,Collision,0,,,,NaT,
1128,825,210,20,20,,0.0,4,Collision,0,,,,NaT,
1129,830,9,2,1,1.0,25.0,1,Finished,70,207.751,1:15.569,6347.927,0 days 01:45:47.927000,90.68467142857142
1129,846,1,3,2,2.0,18.0,1,Finished,70,207.782,1:15.558,6351.806,0 days 01:45:51.806000,90.74008571428573
1129,847,131,1,3,3.0,15.0,1,Finished,70,209.621,1:14.895,6352.244,0 days 01:45:52.244000,90.74634285714284
1129,1,131,7,4,4.0,13.0,1,Finished,70,209.73,1:14.856,6352.842,0 days 01:45:52.842000,90.7548857142857
1129,857,1,4,5,5.0,10.0,1,Finished,70,205.904,1:16.247,6358.126,0 days 01:45:58.126000,90.83037142857142
1129,4,117,6,6,6.0,8.0,1,Finished,70,205.753,1:16.303,6365.437,0 days 01:46:05.437000,90.93481428571428
1129,840,117,9,7,7.0,6.0,1,Finished,70,204.523,1:16.762,6371.552,0 days 01:46:11.552000,91.02217142857144
1129,817,215,5,8,8.0,4.0,1,Finished,70,203.689,1:17.076,6376.599,0 days 01:46:16.599000,91.09427142857145
1129,842,214,15,9,9.0,2.0,1,Finished,70,203.856,1:17.013,6377.948,0 days 01:46:17.948000,91.11354285714286
1129,839,214,18,10,10.0,1.0,1,Finished,70,203.859,1:17.012,6378.24,0 days 01:46:18.240000,91.11771428571429
1129,807,210,17,11,11.0,0.0,1,Finished,70,204.733,1:16.683,6378.751,0 days 01:46:18.751000,91.12501428571429
1129,825,210,14,12,12.0,0.0,1,Finished,70,205.226,1:16.499,6379.18,0 days 01:46:19.180000,91.13114285714286
1129,822,15,0,13,13.0,0.0,1,Finished,70,203.231,1:17.250,6388.414,0 days 01:46:28.414000,91.26305714285714
1129,852,215,8,14,14.0,0.0,1,Finished,70,203.075,1:17.309,6400.621,0 days 01:46:40.621000,91.43744285714286
1129,855,15,0,15,15.0,0.0,11,+1 Lap,69,203.033,1:17.325,7013.768,0 days 01:56:53.768000,92.77471014492754
1129,832,6,12,16,,0.0,4,Collision,52,198.837,1:18.957,12247.438,0 days 03:24:07.438000,92.086
1129,848,3,10,17,,0.0,4,Collision,52,197.83,1:19.359,12248.891,0 days 03:24:08.891000,92.09692307692308
1129,815,9,16,18,,0.0,3,Accident,51,199.185,1:18.819,12608.232,0 days 03:30:08.232000,92.368
1129,844,6,11,19,,0.0,5,Engine,40,182.528,1:26.012,16814.472,0 days 04:40:14.472000,96.0827
1129,858,3,13,20,,0.0,3,Accident,23,181.531,1:26.484,22068.683,0 days 06:07:48.683000,94.10952173913044
1130,830,9,2,1,1.0,25.0,1,Finished,66,215.557,1:17.776,5300.227,0 days 01:28:20.227000,80.3064696969697
1130,846,1,1,2,2.0,19.0,1,Finished,66,217.405,1:17.115,5302.446,0 days 01:28:22.446000,80.3400909090909
1130,1,131,3,3,3.0,15.0,1,Finished,66,215.466,1:17.809,5318.017,0 days 01:28:38.017000,80.57601515151515
1130,847,131,4,4,4.0,12.0,1,Finished,66,214.142,1:18.290,5322.547,0 days 01:28:42.547000,80.64465151515151
1130,844,6,5,5,5.0,10.0,1,Finished,66,215.222,1:17.897,5322.936,0 days 01:28:42.936000,80.65054545454545
1130,832,6,6,6,6.0,8.0,1,Finished,66,213.463,1:18.539,5331.255,0 days 01:28:51.255000,80.77659090909091
1130,857,1,9,7,7.0,6.0,1,Finished,66,215.286,1:17.874,5333.987,0 days 01:28:53.987000,80.81798484848485
1130,815,9,11,8,8.0,4.0,1,Finished,66,215.532,1:17.785,5359.751,0 days 01:29:19.751000,81.20834848484849
1130,842,214,7,9,9.0,2.0,1,Finished,66,212.096,1:19.045,5362.252,0 days 01:29:22.252000,81.24624242424242
1130,839,214,8,10,10.0,1.0,1,Finished,66,212.266,1:18.982,5372.116,0 days 01:29:32.116000,81.39569696969697
1130,807,210,13,11,11.0,0.0,1,Finished,66,213.273,1:18.609,5374.442,0 days 01:29:34.442000,81.4309393939394
1130,4,117,10,12,12.0,0.0,11,+1 Lap,65,214.022,1:18.334,5822.725,0 days 01:37:02.725000,81.68806153846154
1130,855,15,15,13,13.0,0.0,11,+1 Lap,65,212.834,1:18.771,5829.282,0 days 01:37:09.282000,81.78004615384616
1130,840,117,14,14,14.0,0.0,11,+1 Lap,65,211.366,1:19.318,5840.002,0 days 01:37:20.002000,81.93044615384616
1130,817,215,18,15,15.0,0.0,11,+1 Lap,65,211.015,1:19.450,5860.616,0 days 01:37:40.616000,82.21964615384616
1130,822,15,12,16,16.0,0.0,11,+1 Lap,65,210.596,1:19.608,5870.774,0 days 01:37:50.774000,82.36215384615384
1130,825,210,16,17,17.0,0.0,11,+1 Lap,65,210.077,1:19.805,5872.392,0 days 01:37:52.392000,82.38484615384615
1130,848,3,0,18,18.0,0.0,11,+1 Lap,65,211.863,1:19.132,5876.078,0 days 01:37:56.078000,82.43655384615386
1130,852,215,17,19,19.0,0.0,11,+1 Lap,65,211.023,1:19.447,5882.389,0 days 01:38:02.389000,82.52509230769232
1130,858,3,19,20,20.0,0.0,12,+2 Laps,64,209.115,1:20.172,6072.674,0 days 01:41:12.674000,82.892078125
1131,847,131,3,1,1.0,25.0,1,Finished,71,224.752,1:09.164,5062.798,0 days 01:24:22.798000,71.30701408450705
1131,857,1,7,2,2.0,18.0,1,Finished,71,226.28,1:08.697,5064.704,0 days 01:24:24.704000,71.33385915492957
1131,832,6,4,3,3.0,15.0,1,Finished,71,224.369,1:09.282,5067.331,0 days 01:24:27.331000,71.37085915492958
1131,1,131,5,4,4.0,12.0,1,Finished,71,223.466,1:09.562,5085.94,0 days 01:24:45.940000,71.63295774647887
1131,830,9,1,5,5.0,10.0,1,Finished,71,229.548,1:07.719,5090.051,0 days 01:24:50.051000,71.69085915492958
1131,807,210,9,6,6.0,8.0,1,Finished,71,221.388,1:10.215,5116.886,0 days 01:25:16.886000,72.06881690140845
1131,815,9,8,7,7.0,6.0,1,Finished,71,223.043,1:09.694,5117.47,0 days 01:25:17.470000,72.07704225352113
1131,825,210,12,8,8.0,4.0,1,Finished,71,221.672,1:10.125,5123.153,0 days 01:25:23.153000,72.15708450704226
1131,817,215,11,9,9.0,2.0,1,Finished,71,220.725,1:10.426,5123.967,0 days 01:25:23.967000,72.16854929577464
1131,842,214,13,10,10.0,1.0,1,Finished,71,223.315,1:09.609,5124.564,0 days 01:25:24.564000,72.17695774647888
1131,844,6,6,11,11.0,0.0,1,Finished,71,223.396,1:09.584,5129.854,0 days 01:25:29.854000,72.25146478873239
1131,839,214,10,12,12.0,0.0,1,Finished,71,223.187,1:09.649,5131.123,0 days 01:25:31.123000,72.269338028169
1131,840,117,17,13,13.0,0.0,11,+1 Lap,70,221.615,1:10.143,5557.144,0 days 01:32:37.144000,72.47188571428572
1131,852,215,14,14,14.0,0.0,11,+1 Lap,70,221.064,1:10.318,5560.333,0 days 01:32:40.333000,72.51347142857144
1131,848,3,16,15,15.0,0.0,11,+1 Lap,70,220.919,1:10.364,5557.837,0 days 01:32:37.837000,72.48091428571428
1131,822,15,18,16,16.0,0.0,11,+1 Lap,70,220.653,1:10.449,5567.158,0 days 01:32:47.158000,72.60247142857142
1131,855,15,20,17,17.0,0.0,11,+1 Lap,70,220.587,1:10.470,5595.099,0 days 01:33:15.099000,72.96685714285715
1131,4,117,15,18,18.0,0.0,11,+1 Lap,70,229.633,1:07.694,5598.142,0 days 01:33:18.142000,73.00654285714285
1131,858,3,19,19,19.0,0.0,12,+2 Laps,69,220.788,1:10.406,5789.802,0 days 01:36:29.802000,73.46531884057971
1131,846,1,2,20,20.0,0.0,17,+7 Laps,64,228.546,1:08.016,6417.433,0 days 01:46:57.433000,71.73521875
1132,1,131,2,1,1.0,25.0,1,Finished,52,237.12,1:29.438,4947.059,0 days 01:22:27.059000,95.13575
1132,830,9,4,2,2.0,18.0,1,Finished,52,238.416,1:28.952,4948.524,0 days 01:22:28.524000,95.16392307692308
1132,846,1,3,3,3.0,15.0,1,Finished,52,237.588,1:29.262,4954.606,0 days 01:22:34.606000,95.2808846153846
1132,857,1,5,4,4.0,12.0,1,Finished,52,238.964,1:28.748,4959.488,0 days 01:22:39.488000,95.37476923076925
1132,832,6,7,5,5.0,11.0,1,Finished,52,240.195,1:28.293,4994.377,0 days 01:23:14.377000,96.04571153846156
1132,807,210,6,6,6.0,8.0,1,Finished,52,236.07,1:29.836,5002.781,0 days 01:23:22.781000,96.20732692307692
1132,840,117,8,7,7.0,6.0,1,Finished,52,235.909,1:29.897,5003.628,0 days 01:23:23.628000,96.2236153846154
1132,4,117,10,8,8.0,4.0,1,Finished,52,236.401,1:29.710,5010.636,0 days 01:23:30.636000,96.35838461538462
1132,848,3,9,9,9.0,2.0,1,Finished,52,236.38,1:29.718,5015.446,0 days 01:23:35.446000,96.4508846153846
1132,852,215,13,10,10.0,1.0,1,Finished,52,235.041,1:30.229,5026.362,0 days 01:23:46.362000,96.6608076923077
1132,858,3,12,11,11.0,0.0,1,Finished,52,235.713,1:29.972,5036.019,0 days 01:23:56.019000,96.84651923076925
1132,825,210,17,12,12.0,0.0,1,Finished,52,235.396,1:30.093,5037.212,0 days 01:23:57.212000,96.86946153846156
1132,817,215,15,13,13.0,0.0,11,+1 Lap,51,233.731,1:30.735,5458.527,0 days 01:30:58.527000,97.196
1132,844,6,11,14,14.0,0.0,11,+1 Lap,51,236.301,1:29.748,5492.153,0 days 01:31:32.153000,97.7947450980392
1132,822,15,16,15,15.0,0.0,11,+1 Lap,51,232.343,1:31.277,5493.637,0 days 01:31:33.637000,97.82117647058824
1132,839,214,18,16,16.0,0.0,12,+2 Laps,50,233.371,1:30.875,5723.216,0 days 01:35:23.216000,99.15482
1132,815,9,0,17,17.0,0.0,12,+2 Laps,50,236.409,1:29.707,5731.67,0 days 01:35:31.670000,99.30128
1132,855,15,14,18,18.0,0.0,12,+2 Laps,50,233.014,1:31.014,5773.772,0 days 01:36:13.772000,100.0307
1132,847,131,1,19,,0.0,34,Water pressure,33,232.289,1:31.298,9745.698,0 days 02:42:25.698000,96.11142424242423
1132,842,214,19,20,,0.0,6,Gearbox,0,,,,NaT,
1133,857,1,2,1,1.0,25.0,1,Finished,70,193.005,1:21.716,5881.989,0 days 01:38:01.989000,84.02841428571428
1133,846,1,1,2,2.0,18.0,1,Finished,70,193.014,1:21.712,5884.13,0 days 01:38:04.130000,84.059
1133,1,131,5,3,3.0,15.0,1,Finished,70,191.978,1:22.153,5896.869,0 days 01:38:16.869000,84.24098571428571
1133,844,6,6,4,4.0,12.0,1,Finished,70,191.91,1:22.182,5901.675,0 days 01:38:21.675000,84.30964285714286
1133,830,9,3,5,5.0,10.0,1,Finished,70,194.932,1:20.908,5903.338,0 days 01:38:23.338000,84.3334
1133,832,6,4,6,6.0,8.0,1,Finished,70,193.656,1:21.441,5905.062,0 days 01:38:25.062000,84.35802857142858
1133,815,9,16,7,7.0,6.0,1,Finished,70,194.48,1:21.096,5921.781,0 days 01:38:41.781000,84.59687142857143
1133,847,131,17,8,8.0,5.0,1,Finished,70,196.396,1:20.305,5924.357,0 days 01:38:44.357000,84.63367142857143
1133,852,215,10,9,9.0,2.0,1,Finished,70,188.806,1:23.533,5959.248,0 days 01:39:19.248000,85.13211428571428
1133,840,117,8,10,10.0,1.0,1,Finished,70,191.547,1:22.338,5959.965,0 days 01:39:19.965000,85.14235714285715
1133,4,117,7,11,11.0,0.0,1,Finished,70,189.875,1:23.063,5964.449,0 days 01:39:24.449000,85.20641428571427
1133,817,215,9,12,12.0,0.0,11,+1 Lap,69,190.847,1:22.640,6464.253,0 days 01:47:44.253000,85.50598550724636
1133,807,210,11,13,13.0,0.0,11,+1 Lap,69,188.969,1:23.461,6480.972,0 days 01:48:00.972000,85.72714492753623
1133,848,3,13,14,14.0,0.0,11,+1 Lap,69,187.913,1:23.930,6484.9,0 days 01:48:04.900000,85.77910144927536
1133,825,210,15,15,15.0,0.0,11,+1 Lap,69,188.761,1:23.553,6494.249,0 days 01:48:14.249000,85.90276811594204
1133,822,15,12,16,16.0,0.0,11,+1 Lap,69,190.496,1:22.792,6494.367,0 days 01:48:14.367000,85.9043188405797
1133,858,3,14,17,17.0,0.0,11,+1 Lap,69,195.772,1:20.561,6502.235,0 days 01:48:22.235000,86.00840579710145
1133,839,214,19,18,18.0,0.0,11,+1 Lap,69,193.255,1:21.610,6511.371,0 days 01:48:31.371000,86.1292463768116
1133,855,15,18,19,19.0,0.0,11,+1 Lap,69,188.91,1:23.487,6514.295,0 days 01:48:34.295000,86.16792753623189
1133,842,214,0,20,,0.0,9,Hydraulics,33,189.244,1:23.340,17285.496,0 days 04:48:05.496000,86.6440909090909
1134,1,131,3,1,1.0,25.0,1,Finished,44,236.415,1:46.653,4797.566,0 days 01:19:57.566000,109.0355909090909
1134,857,1,5,2,2.0,18.0,1,Finished,44,238.231,1:45.840,4798.213,0 days 01:19:58.213000,109.05029545454543
1134,844,6,1,3,3.0,15.0,1,Finished,44,235.619,1:47.013,4805.589,0 days 01:20:05.589000,109.2179318181818
1134,830,9,11,4,4.0,12.0,1,Finished,44,237.584,1:46.128,4806.266,0 days 01:20:06.266000,109.23331818181818
1134,846,1,4,5,5.0,10.0,1,Finished,44,238.856,1:45.563,4806.89,0 days 01:20:06.890000,109.2475
1134,832,6,7,6,6.0,8.0,1,Finished,44,237.057,1:46.364,4816.835,0 days 01:20:16.835000,109.47352272727272
1134,815,9,2,7,7.0,7.0,1,Finished,44,240.822,1:44.701,4840.235,0 days 01:20:40.235000,110.0053409090909
1134,4,117,8,8,8.0,4.0,1,Finished,44,233.356,1:48.051,4847.003,0 days 01:20:47.003000,110.15915909090909
1134,839,214,9,9,9.0,2.0,1,Finished,44,235.743,1:46.957,4849.592,0 days 01:20:49.592000,110.218
1134,817,215,13,10,10.0,1.0,1,Finished,44,234.694,1:47.435,4851.966,0 days 01:20:51.966000,110.27195454545456
1134,840,117,15,11,11.0,0.0,1,Finished,44,233.239,1:48.105,4860.051,0 days 01:21:00.051000,110.45570454545457
1134,848,3,10,12,12.0,0.0,1,Finished,44,233.475,1:47.996,4860.691,0 days 01:21:00.691000,110.47025
1134,842,214,12,13,13.0,0.0,1,Finished,44,234.731,1:47.418,4861.405,0 days 01:21:01.405000,110.48647727272729
1134,825,210,17,14,14.0,0.0,1,Finished,44,233.795,1:47.848,4863.671,0 days 01:21:03.671000,110.53797727272728
1134,822,15,14,15,15.0,0.0,1,Finished,44,235.606,1:47.019,4867.678,0 days 01:21:07.678000,110.62904545454543
1134,852,215,20,16,16.0,0.0,1,Finished,44,233.533,1:47.969,4873.777,0 days 01:21:13.777000,110.76765909090908
1134,858,3,18,17,17.0,0.0,1,Finished,44,234.574,1:47.490,4883.097,0 days 01:21:23.097000,110.97947727272728
1134,807,210,16,18,18.0,0.0,1,Finished,44,231.422,1:48.954,4885.873,0 days 01:21:25.873000,111.04256818181815
1134,855,15,19,19,,0.0,31,Retired,5,224.929,1:52.099,17142.712,0 days 04:45:42.712000,132.0702
1134,847,131,6,20,,0.0,2,Disqualified,44,235.399,1:47.113,4797.04,0 days 01:19:57.040000,109.02363636363636
1135,846,1,1,1,1.0,26.0,1,Finished,72,207.708,1:13.817,5445.519,0 days 01:30:45.519000,75.63220833333334
1135,830,9,2,2,2.0,18.0,1,Finished,72,205.11,1:14.752,5468.415,0 days 01:31:08.415000,75.95020833333334
1135,844,6,6,3,3.0,15.0,1,Finished,72,205.569,1:14.585,5470.958,0 days 01:31:10.958000,75.98552777777778
1135,857,1,3,4,4.0,12.0,1,Finished,72,206.533,1:14.237,5472.856,0 days 01:31:12.856000,76.01188888888889
1135,832,6,10,5,5.0,10.0,1,Finished,72,206.867,1:14.117,5477.656,0 days 01:31:17.656000,76.07855555555555
1135,815,9,5,6,6.0,8.0,1,Finished,72,205.563,1:14.587,5485.061,0 days 01:31:25.061000,76.18140277777778
1135,847,131,4,7,7.0,6.0,1,Finished,72,207.399,1:13.927,5490.136,0 days 01:31:30.136000,76.2518888888889
1135,1,131,14,8,8.0,4.0,1,Finished,72,207.536,1:13.878,5495.118,0 days 01:31:35.118000,76.32108333333333
1135,842,214,9,9,9.0,2.0,11,+1 Lap,71,204.828,1:14.855,5973.417,0 days 01:39:33.417000,76.81863380281689
1135,4,117,7,10,10.0,1.0,11,+1 Lap,71,205.093,1:14.758,5978.815,0 days 01:39:38.815000,76.88805633802816
1135,807,210,12,11,11.0,0.0,11,+1 Lap,71,202.656,1:15.657,5985.037,0 days 01:39:45.037000,76.96807042253522
1135,817,215,13,12,12.0,0.0,11,+1 Lap,71,203.828,1:15.222,5987.067,0 days 01:39:47.067000,76.9941690140845
1135,840,117,8,13,13.0,0.0,11,+1 Lap,71,203.739,1:15.255,5986.678,0 days 01:39:46.678000,76.98916901408451
1135,848,3,19,14,14.0,0.0,11,+1 Lap,71,205.986,1:14.434,6008.581,0 days 01:40:08.581000,77.27084507042252
1135,839,214,15,15,15.0,0.0,11,+1 Lap,71,203.374,1:15.390,6015.335,0 days 01:40:15.335000,77.35770422535211
1135,858,3,18,16,16.0,0.0,11,+1 Lap,71,202.973,1:15.539,6034.678,0 days 01:40:34.678000,77.60645070422535
1135,852,215,11,17,17.0,0.0,11,+1 Lap,71,202.938,1:15.552,6035.342,0 days 01:40:35.342000,77.615
1135,825,210,0,18,18.0,0.0,11,+1 Lap,71,204.557,1:14.954,6035.957,0 days 01:40:35.957000,77.6229014084507
1135,822,15,16,19,19.0,0.0,12,+2 Laps,70,202.215,1:15.822,6220.935,0 days 01:43:40.935000,77.83952857142857
1135,855,15,17,20,20.0,0.0,12,+2 Laps,70,202.477,1:15.724,6258.35,0 days 01:44:18.350000,78.30768571428571
1136,844,6,4,1,1.0,25.0,1,Finished,53,250.58,1:23.226,4480.727,0 days 01:14:40.727000,84.54201886792453
1136,857,1,2,2,2.0,18.0,1,Finished,53,254.503,1:21.943,4483.391,0 days 01:14:43.391000,84.59228301886792
1136,846,1,1,3,3.0,16.0,1,Finished,53,256.1,1:21.432,4486.88,0 days 01:14:46.880000,84.65811320754717
1136,832,6,5,4,4.0,12.0,1,Finished,53,250.601,1:23.219,4496.348,0 days 01:14:56.348000,84.83675471698113
1136,1,131,6,5,5.0,10.0,1,Finished,53,255.849,1:21.512,4503.547,0 days 01:15:03.547000,84.97258490566037
1136,830,9,7,6,6.0,8.0,1,Finished,53,255.12,1:21.745,4518.659,0 days 01:15:18.659000,85.25771698113206
1136,847,131,3,7,7.0,6.0,1,Finished,53,254.215,1:22.036,4520.442,0 days 01:15:20.442000,85.29135849056604
1136,815,9,8,8,8.0,4.0,1,Finished,53,251.35,1:22.971,4534.875,0 days 01:15:34.875000,85.56367924528301
1136,848,3,9,9,9.0,2.0,1,Finished,53,248.514,1:23.918,4548.183,0 days 01:15:48.183000,85.81477358490567
1136,825,210,13,10,10.0,1.0,1,Finished,53,249.946,1:23.437,4539.029,0 days 01:15:39.029000,85.6420566037736
1136,4,117,11,11,11.0,0.0,1,Finished,53,251.432,1:22.944,4549.222,0 days 01:15:49.222000,85.83437735849056
1136,861,3,18,12,12.0,0.0,1,Finished,53,249.077,1:23.728,4562.035,0 days 01:16:02.035000,86.07613207547169
1136,817,215,12,13,13.0,0.0,1,Finished,53,247.625,1:24.219,4559.179,0 days 01:15:59.179000,86.02224528301888
1136,839,214,15,14,14.0,0.0,11,+1 Lap,52,247.261,1:24.343,4946.181,0 days 01:22:26.181000,86.41126923076924
1136,842,214,14,15,15.0,0.0,11,+1 Lap,52,248.997,1:23.755,4952.439,0 days 01:22:32.439000,86.52059615384616
1136,822,15,19,16,16.0,0.0,11,+1 Lap,52,249.432,1:23.609,4962.199,0 days 01:22:42.199000,86.69111538461539
1136,807,210,10,17,17.0,0.0,11,+1 Lap,52,250.432,1:23.275,4966.227,0 days 01:22:46.227000,86.76148076923076
1136,855,15,20,18,18.0,0.0,11,+1 Lap,52,245.085,1:25.092,4976.338,0 days 01:22:56.338000,86.93811538461539
1136,840,117,17,19,19.0,0.0,11,+1 Lap,52,253.609,1:22.232,4980.139,0 days 01:23:00.139000,87.00451923076922
1136,852,215,16,20,,0.0,25,Overheating,7,241.94,1:26.198,15907.63,0 days 04:25:07.630000,90.95271428571428
1137,857,1,2,1,1.0,25.0,1,Finished,51,201.856,1:47.060,5578.007,0 days 01:32:58.007000,109.3726862745098
1137,844,6,1,2,2.0,18.0,1,Finished,51,201.843,1:47.067,5588.917,0 days 01:33:08.917000,109.58660784313726
1137,847,131,5,3,3.0,15.0,1,Finished,51,202.674,1:46.628,5609.335,0 days 01:33:29.335000,109.98696078431372
1137,846,1,15,4,4.0,13.0,1,Finished,51,205.318,1:45.255,5614.15,0 days 01:33:34.150000,110.0813725490196
